Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Community Based Services,Supplies and Services,Comms & Computing,148009988,191,201402,O2 (UK) LTD,14.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,192,201402,O2 (UK) LTD,14.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,193,201402,O2 (UK) LTD,14.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,194,201402,O2 (UK) LTD,14.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,195,201402,O2 (UK) LTD,33.17,2014-05-20
Community Based Services,Transport,Public Transport and Taxi Fares,148009877,9,201402,CLICK TRAVEL LTD,260.48,2014-05-15
Community Based Services,Transport,Public Transport and Taxi Fares,148009877,10,201402,CLICK TRAVEL LTD,431.65,2014-05-15
Community Based Services,Transport,Public Transport and Taxi Fares,148009877,27,201402,CLICK TRAVEL LTD,52.50,2014-05-15
Community Based Services,Transport,Public Transport and Taxi Fares,148009921,1,201402,CLICK TRAVEL LTD,5.80,2014-05-16
Community Based Services,Transport,Public Transport and Taxi Fares,148009921,2,201402,CLICK TRAVEL LTD,5.80,2014-05-16
Community Based Services,Transport,Public Transport and Taxi Fares,148009921,3,201402,CLICK TRAVEL LTD,5.80,2014-05-16
Community Based Services,Transport,Public Transport and Taxi Fares,148009921,4,201402,CLICK TRAVEL LTD,5.80,2014-05-16
Community Based Services,Transport,Public Transport and Taxi Fares,148009921,20,201402,CLICK TRAVEL LTD,440.23,2014-05-16
Community Based Services,Premises,Rep & Maint,41067369,1,201402,HODGSON SAYERS LTD,3997.29,2014-05-22
Community Based Services,Supplies and Services,Comms & Computing,148009988,196,201402,O2 (UK) LTD,20.34,2014-05-20
Community Based Services,Transport,Public Transport and Taxi Fares,148009921,33,201402,CLICK TRAVEL LTD,29.38,2014-05-16
Community Based Services,Employees,Indirect Employee Expenses,41067314,1,201402,NORTHERN HOUSING CONSORTIUM LTD,358.00,2014-05-07
Community Based Services,Transport,Car Allowances,148010071,12,201402,COMMONWHEELS CIC,0.63,2014-05-22
Community Based Services,Transport,Car Allowances,148010071,43,201402,COMMONWHEELS CIC,123.84,2014-05-22
Community Based Services,Supplies and Services,Comms & Computing,148009988,197,201402,O2 (UK) LTD,4.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,198,201402,O2 (UK) LTD,4.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,199,201402,O2 (UK) LTD,6.32,2014-05-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41067487,1,201402,NORTHERN HOUSING CONSORTIUM LTD,885.00,2014-05-08
Community Based Services,Supplies and Services,Other Running Costs,148009802,1,201402,MARSH LTD,28206.39,2014-05-12
Community Based Services,Supplies and Services,Comms & Computing,148009988,200,201402,O2 (UK) LTD,29.27,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,201,201402,O2 (UK) LTD,25.90,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,202,201402,O2 (UK) LTD,4.60,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,203,201402,O2 (UK) LTD,43.13,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,204,201402,O2 (UK) LTD,39.22,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,205,201402,O2 (UK) LTD,19.00,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,206,201402,O2 (UK) LTD,4.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,207,201402,O2 (UK) LTD,29.63,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,208,201402,O2 (UK) LTD,37.41,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,209,201402,O2 (UK) LTD,14.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,184,201402,O2 (UK) LTD,40.85,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,185,201402,O2 (UK) LTD,13.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,186,201402,O2 (UK) LTD,4.50,2014-05-20
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147006185,1,201402,REDACTED - Personal Information,550.00,2014-05-02
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147006393,1,201402,LET DIRECT NE LTD,898.00,2014-05-12
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147006741,1,201402,ROSS ESTATES,705.00,2014-05-19
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147006742,1,201402,ANDREW CRAIG PROPERTY MANAGEMENT,580.00,2014-05-19
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147006946,1,201402,NEWFIELD ESTATES LTD,1100.00,2014-05-21
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147007082,1,201402,REDACTED - Personal Information,450.00,2014-05-29
Community Based Services,Supplies and Services,Comms & Computing,148009988,34,201402,O2 (UK) LTD,14.50,2014-05-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43789177,0,201402,AJTC THEATRE COMPANY,600.00,2014-05-01
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43793551,0,201402,THEATRE HULLABALOO,795.00,2014-05-28
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43793599,0,201402,NORTHERN ROOTS,425.00,2014-05-28
Community Based Services,Supplies and Services,Comms & Computing,148009988,35,201402,O2 (UK) LTD,14.50,2014-05-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41067661,1,201402,REDACTED - Personal Information,600.00,2014-05-12
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43789176,0,201402,BROTHERTON'S MUSIC,600.00,2014-05-01
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43792502,0,201402,MEERKAT FILM PRODUCTIONS LTD,500.00,2014-05-21
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41066405,1,201402,JANE VEITCH BUSINESS,500.00,2014-05-12
Community Based Services,Employees,Indirect Employee Expenses,43791480,0,201402,EASI UPLIFTS (SAFETY TRAINING) LTD,960.00,2014-05-21
Community Based Services,Supplies and Services,Comms & Computing,43789623,0,201402,EXPERIAN Q A S LTD,2393.57,2014-05-22
Community Based Services,Supplies and Services,Comms & Computing,148009988,36,201402,O2 (UK) LTD,38.47,2014-05-20
Community Based Services,Premises,Ground Maint,43778216,0,201402,TURF CARE SPECIALISTS LTD,600.00,2014-05-07
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43791068,0,201402,BUNZL CLEANING & HYGIENE SUPPLIES,437.33,2014-05-15
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43793585,0,201402,PREMIER PITCHES LTD,4472.00,2014-05-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43791021,0,201402,GATSBYS,400.00,2014-05-14
Community Based Services,Supplies and Services,Catering & Provisions,41066539,1,201402,MOLSON COORS BREWING COMPANY,491.00,2014-05-01
Community Based Services,Supplies and Services,Catering & Provisions,41066916,1,201402,MOLSON COORS BREWING COMPANY,389.78,2014-05-07
Community Based Services,Supplies and Services,Catering & Provisions,41066917,1,201402,MOLSON COORS BREWING COMPANY,2352.88,2014-05-07
Community Based Services,Supplies and Services,Catering & Provisions,41066510,1,201402,HOLLAND FOOD SERVICES,436.30,2014-05-01
Community Based Services,Supplies and Services,Catering & Provisions,41066902,1,201402,PETER'S FOOD SERVICE LTD,733.34,2014-05-07
Community Based Services,Supplies and Services,Catering & Provisions,41066906,1,201402,BATLEYS LTD,615.19,2014-05-07
Community Based Services,Supplies and Services,Catering & Provisions,41066906,2,201402,BATLEYS LTD,885.96,2014-05-07
Community Based Services,Supplies and Services,Catering & Provisions,41066908,1,201402,BATLEYS LTD,854.74,2014-05-07
Community Based Services,Supplies and Services,Catering & Provisions,41066908,2,201402,BATLEYS LTD,34.80,2014-05-07
Community Based Services,Supplies and Services,Catering & Provisions,41067068,1,201402,LICENCED WHOLESALE COMPANY,354.18,2014-05-07
Community Based Services,Supplies and Services,Catering & Provisions,41067864,1,201402,PETER'S FOOD SERVICE LTD,2365.88,2014-05-15
Community Based Services,Supplies and Services,Catering & Provisions,41068582,1,201402,HOPWELLS LTD,489.39,2014-05-20
Community Based Services,Supplies and Services,Catering & Provisions,41069111,1,201402,HOLLAND FOOD SERVICES,688.37,2014-05-20
Community Based Services,Supplies and Services,Catering & Provisions,41069112,1,201402,HOLLAND FOOD SERVICES,823.75,2014-05-20
Community Based Services,Supplies and Services,Catering & Provisions,41069319,1,201402,PETER'S FOOD SERVICE LTD,867.47,2014-05-23
Community Based Services,Supplies and Services,Catering & Provisions,41066537,1,201402,SIEMENS FINANCIAL SERVICES LTD,656.14,2014-05-01
Community Based Services,Supplies and Services,Catering & Provisions,41068554,1,201402,BOB CROSBY AGENCIES,431.56,2014-05-20
Community Based Services,Premises,Energy,41068772,1,201402,ENER-G COMBINED POWER LTD,1769.68,2014-05-16
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43792001,0,201402,BUNZL CLEANING & HYGIENE SUPPLIES,586.79,2014-05-30
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43790030,0,201402,GFA GASTECH LTD,1035.00,2014-05-30
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41069335,1,201402,DE LAGE LANDEN LEASING LTD,1870.75,2014-05-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41068645,1,201402,TECHNOGYM UK LTD,4346.60,2014-05-16
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43790228,0,201402,C & A PUMPS & ENGINEERING LTD,364.00,2014-05-14
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43792989,0,201402,GATSBYS,650.00,2014-05-30
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43787821,0,201402,SPORTS RETAIL SOLUTIONS,501.24,2014-05-07
Community Based Services,Premises,Energy,41068776,1,201402,ENER-G COMBINED POWER LTD,2794.77,2014-05-29
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43793521,0,201402,BUNZL CLEANING & HYGIENE SUPPLIES,429.76,2014-05-29
Community Based Services,Supplies and Services,Catering & Provisions,41070139,1,201402,BATLEYS LTD,232.21,2014-05-29
Community Based Services,Supplies and Services,Catering & Provisions,41070139,2,201402,BATLEYS LTD,203.57,2014-05-29
Community Based Services,Supplies and Services,Catering & Provisions,41070688,1,201402,MOLSON COORS BREWING COMPANY,1659.16,2014-05-29
Community Based Services,Supplies and Services,Catering & Provisions,41070696,1,201402,BATLEYS LTD,271.43,2014-05-29
Community Based Services,Supplies and Services,Catering & Provisions,41070696,2,201402,BATLEYS LTD,147.16,2014-05-29
Community Based Services,Supplies and Services,Comms & Computing,148009988,37,201402,O2 (UK) LTD,14.50,2014-05-20
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",43789142,0,201402,C-PROBE SYSTEMS LTD,1612.80,2014-05-06
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",147006171,1,201402,UKACTIVE,5062.50,2014-05-08
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",147006183,1,201402,UKACTIVE,4817.11,2014-05-08
Community Based Services,Supplies and Services,Comms & Computing,148009988,38,201402,O2 (UK) LTD,4.50,2014-05-20
Community Based Services,Premises,Energy,41068774,1,201402,ENER-G COMBINED POWER LTD,1622.26,2014-05-16
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43790474,0,201402,BUNZL CLEANING & HYGIENE SUPPLIES,365.88,2014-05-16
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43790233,1,201402,SERVICESPORT,1779.78,2014-05-16
Community Based Services,Supplies and Services,Comms & Computing,148009988,39,201402,O2 (UK) LTD,3.62,2014-05-20
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43792708,0,201402,SNOW BUSINESS UK LTD,941.00,2014-05-23
Community Based Services,Supplies and Services,Comms & Computing,148009988,40,201402,O2 (UK) LTD,3.62,2014-05-20
Community Based Services,Premises,Energy,41064311,1,201402,ENER-G COMBINED POWER LTD,1997.08,2014-05-09
Community Based Services,Premises,Energy,41068777,1,201402,ENER-G COMBINED POWER LTD,1852.86,2014-05-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789156,0,201402,BUNZL CLEANING & HYGIENE SUPPLIES,349.13,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789155,0,201402,BRENNTAG UK LTD,1051.03,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41067355,1,201402,DE LAGE LANDEN LEASING LTD,2377.52,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41067859,1,201402,ING LEASE UK LTD,428.00,2014-05-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41068320,1,201402,DE LAGE LANDEN LEASING LTD,2408.87,2014-05-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41068644,1,201402,TECHNOGYM UK LTD,5251.62,2014-05-21
Community Based Services,Supplies and Services,Comms & Computing,148009988,41,201402,O2 (UK) LTD,3.63,2014-05-20
Community Based Services,Premises,Energy,41064308,1,201402,ENER-G COMBINED POWER LTD,1797.84,2014-05-09
Community Based Services,Premises,Energy,41068775,1,201402,ENER-G COMBINED POWER LTD,1741.33,2014-05-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41069499,1,201402,DE LAGE LANDEN LEASING LTD,2120.61,2014-05-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789619,0,201402,TECHNOGYM UK LTD,644.99,2014-05-12
Community Based Services,Supplies and Services,Comms & Computing,148009988,42,201402,O2 (UK) LTD,3.63,2014-05-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",147006176,1,201402,UKACTIVE,2812.50,2014-05-02
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43785782,0,201402,SPORTS RETAIL SOLUTIONS,563.04,2014-05-21
Community Based Services,Supplies and Services,Comms & Computing,148009988,43,201402,O2 (UK) LTD,4.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,44,201402,O2 (UK) LTD,92.79,2014-05-20
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43793090,0,201402,JOHN NIXON LTD,875.00,2014-05-28
Community Based Services,Supplies and Services,Comms & Computing,148009988,45,201402,O2 (UK) LTD,41.54,2014-05-20
Community Based Services,Transport,Vehicles and Plant,43789305,0,201402,MONDO UK LTD,3500.00,2014-05-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789305,1,201402,MONDO UK LTD,12447.60,2014-05-02
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43793604,0,201402,KEIRO LTD,2500.00,2014-05-28
Community Based Services,Premises,Highways Maint,43791026,0,201402,HATTON TRAFFIC MANAGEMENT LTD,945.00,2014-05-14
Community Based Services,Transport,Contract Hire,43788788,0,201402,JOHN NIXON LTD,600.00,2014-05-07
Community Based Services,Transport,Contract Hire,43788902,0,201402,LOWDON'S OF SUNNISIDE,630.00,2014-05-07
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43788028,0,201402,ALAN FAIRBAIRN MARQUEE HIRE,4536.00,2014-05-13
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43791028,0,201402,BRITISH RED CROSS SOCIETY,650.00,2014-05-19
Community Based Services,Supplies and Services,Other Running Costs,147006945,1,201402,N.A.F.A.S,456.93,2014-05-29
Community Based Services,Supplies and Services,Comms & Computing,148009988,46,201402,O2 (UK) LTD,164.00,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,47,201402,O2 (UK) LTD,51.51,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,48,201402,O2 (UK) LTD,261.83,2014-05-20
Community Based Services,Premises,Rep & Maint,41069266,1,201402,ADT FIRE & SECURITY PLC,922.84,2014-05-20
Community Based Services,Premises,Rep & Maint,41069257,1,201402,ADT FIRE & SECURITY PLC,527.42,2014-05-20
Community Based Services,Premises,Rep & Maint,41069259,1,201402,ADT FIRE & SECURITY PLC,452.81,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,30,201402,O2 (UK) LTD,4.50,2014-05-20
Community Based Services,Supplies and Services,Miscellaneous Supplies,43793651,0,201402,TRANS UK SUPPLIES LTD,390.24,2014-05-30
Community Based Services,Premises,Rep & Maint,41069265,1,201402,ADT FIRE & SECURITY PLC,816.91,2014-05-20
Community Based Services,Premises,Rep & Maint,43791575,0,201402,AUDITORIA SERVICES LIMITED,806.33,2014-05-16
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789168,0,201402,UNIQUE MAGAZINES LIMITED,2000.00,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789169,0,201402,OCLC (UK) LTD,2324.30,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789318,0,201402,ASKEWS LIBRARY SERVICES LTD,3523.09,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789319,0,201402,ASKEWS LIBRARY SERVICES LTD,3545.40,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789337,0,201402,ASKEWS LIBRARY SERVICES LTD,2000.00,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789339,0,201402,GAP BOOKS,857.50,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43789340,0,201402,OAKHILL PUBLISHING LTD,371.20,2014-05-09
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43791206,0,201402,SPECIALIST COMPUTER CENTRES PLC,450.00,2014-05-22
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43791481,0,201402,WF HOWES LTD,421.20,2014-05-30
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43791871,0,201402,KOMPASS,1201.88,2014-05-30
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43791882,0,201402,WF HOWES LTD,396.00,2014-05-30
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43792225,0,201402,MAGNA LARGE PRINT,875.80,2014-05-30
Community Based Services,Supplies and Services,Comms & Computing,43789338,1,201402,BOOK PROTECTORS & CO,12.00,2014-05-06
Community Based Services,Supplies and Services,Miscellaneous Supplies,43789338,0,201402,BOOK PROTECTORS & CO,388.92,2014-05-06
Community Based Services,Transport,Public Transport and Taxi Fares,148009877,15,201402,CLICK TRAVEL LTD,148.94,2014-05-15
Community Based Services,Transport,Public Transport and Taxi Fares,148009921,41,201402,CLICK TRAVEL LTD,215.61,2014-05-16
Community Based Services,Supplies and Services,Comms & Computing,148009988,31,201402,O2 (UK) LTD,15.01,2014-05-20
Community Based Services,Supplies and Services,"Printing, Stationery etc",43793696,0,201402,T HAYNES CHORLEY & CO LTD T/A SPECTRUM PLASTICS,1600.00,2014-05-30
Community Based Services,Supplies and Services,"Printing, Stationery etc",43793696,1,201402,T HAYNES CHORLEY & CO LTD T/A SPECTRUM PLASTICS,1128.70,2014-05-30
Community Based Services,Supplies and Services,Comms & Computing,147007069,1,201402,PITNEY BOWES PURCHASE POWER,4000.00,2014-05-28
Community Based Services,Supplies and Services,Comms & Computing,148009988,32,201402,O2 (UK) LTD,66.50,2014-05-20
Community Based Services,Supplies and Services,Comms & Computing,148009988,33,201402,O2 (UK) LTD,7.00,2014-05-20
Community Based Services,Supplies and Services,"Printing, Stationery etc",43791893,0,201402,PROQUEST INFO & LEARNING LTD,2820.00,2014-05-20
Community Based Services,Supplies and Services,"Printing, Stationery etc",43791894,0,201402,PROQUEST INFO & LEARNING LTD,2410.00,2014-05-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41066606,1,201402,DAVID LAWSON COMMERCIAL PHOTOGRAPHY,1600.00,2014-05-01
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41066607,1,201402,DAVID LAWSON COMMERCIAL PHOTOGRAPHY,600.00,2014-05-01
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43789335,0,201402,REDACTED - Personal Information,600.00,2014-05-06
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43793603,0,201402,BARE CONDUCTIVE LTD,486.02,2014-05-28
Community Based Services,Third Party Payments,Third Party Payments,41067249,1,201402,EDUTAINMENT BY DON SWEENEY,3200.00,2014-05-07
Community Based Services,Third Party Payments,Third Party Payments,41070490,1,201402,NHS ENGLAND,71547.00,2014-05-30
Community Based Services,Third Party Payments,Third Party Payments,147006462,3,201402,SOUTH TYNESIDE NHS FOUNDATION TRUST,78629.00,2014-05-12
