Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,Comms & Computing,148032465,5,201905,ROYAL MAIL,31.59,2019-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148032524,5,201905,ROYAL MAIL,34.16,2019-08-29
Corporate Resources,Employees,Indirect Employee Expenses,44045004,0,201905,LOCAL GOVERNMENT ASSOC.,428,2019-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,30,201905,CLICK TRAVEL LTD,79.9,2019-08-28
Corporate Resources,Supplies and Services,Comms & Computing,148032346,8,201905,ROYAL MAIL,62.48,2019-08-13
Corporate Resources,Supplies and Services,Comms & Computing,148032465,8,201905,ROYAL MAIL,246.78,2019-08-22
Corporate Resources,Supplies and Services,Comms & Computing,148032524,8,201905,ROYAL MAIL,1.48,2019-08-29
Corporate Resources,Supplies and Services,Comms & Computing,148032539,8,201905,ROYAL MAIL,56.82,2019-08-30
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41256809,1,201905,COMPLETE BACKGROUND SCREENING LTD,87,2019-08-05
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41256809,2,201905,COMPLETE BACKGROUND SCREENING LTD,1188.00,2019-08-05
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41256811,1,201905,COMPLETE BACKGROUND SCREENING LTD,1056.00,2019-08-05
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41256811,2,201905,COMPLETE BACKGROUND SCREENING LTD,78,2019-08-05
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41257150,1,201905,COMPLETE BACKGROUND SCREENING LTD,1792.00,2019-08-12
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41257151,1,201905,DISCLOSURE & BARRING SERVICE,616,2019-08-12
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41258194,1,201905,COMPLETE BACKGROUND SCREENING LTD,705,2019-08-28
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41258196,1,201905,COMPLETE BACKGROUND SCREENING LTD,1636.00,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,4,201905,CLICK TRAVEL LTD,18.4,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,7,201905,CLICK TRAVEL LTD,18.4,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,25,201905,CLICK TRAVEL LTD,20.1,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,34,201905,CLICK TRAVEL LTD,20.1,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001245,3,201905,CLICK TRAVEL LTD,72.5,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001245,16,201905,CLICK TRAVEL LTD,89,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,8,201905,CLICK TRAVEL LTD,33.55,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,11,201905,CLICK TRAVEL LTD,22.9,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,13,201905,CLICK TRAVEL LTD,22.9,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,24,201905,CLICK TRAVEL LTD,33.55,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,27,201905,CLICK TRAVEL LTD,22.9,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,29,201905,CLICK TRAVEL LTD,17,2019-08-28
Corporate Resources,Supplies and Services,Comms & Computing,44043684,0,201905,INSIGHT DIRECT UK LTD,13380.00,2019-08-19
Corporate Resources,Supplies and Services,Comms & Computing,44044253,0,201905,INSIGHT DIRECT UK LTD,1167.00,2019-08-21
Corporate Resources,Supplies and Services,Comms & Computing,44045708,0,201905,INSIGHT DIRECT UK LTD,892,2019-08-21
Corporate Resources,Supplies and Services,Comms & Computing,44047165,0,201905,ALARM & COMMUNICATION SYSTEMS,1100.00,2019-08-13
Corporate Resources,Supplies and Services,Comms & Computing,44047282,0,201905,MICRO COMPUTER CONSULTANTS LTD,540,2019-08-14
Corporate Resources,Supplies and Services,Comms & Computing,44047663,0,201905,ALARM & COMMUNICATION SYSTEMS,2900.00,2019-08-22
Corporate Resources,Supplies and Services,Comms & Computing,44047664,0,201905,ALARM & COMMUNICATION SYSTEMS,3350.00,2019-08-22
Corporate Resources,Supplies and Services,Comms & Computing,44047673,0,201905,BECHTLE DIRECT LTD,1962.84,2019-08-22
Corporate Resources,Supplies and Services,Comms & Computing,44047674,0,201905,BECHTLE DIRECT LTD,1849.80,2019-08-22
Corporate Resources,Supplies and Services,Comms & Computing,44047981,0,201905,DELL BANK INTERNATIONAL LTD,15487.00,2019-08-29
Corporate Resources,Supplies and Services,Comms & Computing,44047982,0,201905,DELL BANK INTERNATIONAL LTD,8074.16,2019-08-29
Corporate Resources,Supplies and Services,Comms & Computing,41256457,1,201905,VIRGIN MEDIA BUSINESS,560.42,2019-08-01
Corporate Resources,Supplies and Services,Comms & Computing,41256621,2,201905,VIRGIN MEDIA BUSINESS,428.76,2019-08-05
Corporate Resources,Supplies and Services,Comms & Computing,41257478,1,201905,VIRGIN MEDIA PAYMENTS LTD,724.85,2019-08-14
Corporate Resources,Supplies and Services,Comms & Computing,41257481,1,201905,VIRGIN MEDIA BUSINESS,4002.02,2019-08-14
Corporate Resources,Supplies and Services,Comms & Computing,41258475,1,201905,VIRGIN MEDIA BUSINESS,561.42,2019-08-30
Corporate Resources,Supplies and Services,Comms & Computing,148032336,1,201905,VIRGIN MEDIA PAYMENTS LTD,2344.83,2019-08-12
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148032336,2,201905,VIRGIN MEDIA PAYMENTS LTD,40,2019-08-12
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41256621,1,201905,VIRGIN MEDIA BUSINESS,40,2019-08-05
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44047959,0,201905,MEDICALS PLUS LIMITED,4117.85,2019-08-28
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44047980,0,201905,MEDICALS PLUS LIMITED,5110.00,2019-08-29
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44047870,0,201905,TREATMENT SOLUTIONS,4166.66,2019-08-30
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047266,0,201905,INDEPENDENT FIRE INSPECTIONS LIMITED,500,2019-08-15
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047675,0,201905,SHEILDS LIMITED,1250.00,2019-08-22
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44046392,0,201905,THE HUMAN OFFICE LTD,749.5,2019-08-05
Corporate Services & Governance,Employees,Indirect Employee Expenses,44046051,0,201905,FAST FUTURE PUBLISHING LTD,5000.00,2019-08-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047367,0,201905,ARCH,588,2019-08-15
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047532,0,201905,GATESHEAD COLLEGE,500,2019-08-16
Corporate Services & Governance,Employees,Indirect Employee Expenses,44046815,0,201905,HIGHFIELD AWARDING BODY FOR COMPLIANCE LIMITED,475,2019-08-07
Corporate Services & Governance,Employees,Indirect Employee Expenses,44046987,0,201905,LOCAL GOVERNMENT OMBUDSMAN,1200.00,2019-08-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44046990,0,201905,MAYBO LTD,990,2019-08-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44046991,0,201905,MAYBO LTD,990,2019-08-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047668,0,201905,MAYBO LTD,990,2019-08-22
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047669,0,201905,MAYBO LTD,990,2019-08-22
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047670,0,201905,MAYBO LTD,990,2019-08-22
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047727,0,201905,FANE LTD,590,2019-08-27
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44046981,1,201905,HIGHFIELD AWARDING BODY FOR COMPLIANCE LIMITED,1472.50,2019-08-12
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047345,0,201905,DAC BEACHCROFT CLAIMS LIMITED,5644.00,2019-08-15
Corporate Services & Governance,Employees,Indirect Employee Expenses,44047138,0,201905,NORTHUMBRIA UNIVERSITY,5000.00,2019-08-12
Corporate Services & Governance,Employees,Indirect Employee Expenses,44046715,0,201905,SIX SPECIALIST SERVICES FOR FOSTERING AND ADOPTION,800,2019-08-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,44046766,0,201905,MA EDUCATION LTD,494,2019-08-06
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44046819,1,201905,NEPO,72121.86,2019-08-07
Corporate Services & Governance,Supplies and Services,Members Expenses,148032413,1,201905,DDH PSYCHOLOGICAL SOLUTIONS LTD,420,2019-08-16
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44046382,0,201905,ANTALIS LTD,532.48,2019-08-05
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44046442,0,201905,ANTALIS LTD,889.2,2019-08-05
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047244,0,201905,PREMIER PAPER GROUP,463.82,2019-08-14
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047287,1,201905,PREMIER PAPER GROUP,621.24,2019-08-28
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047361,0,201905,ANTALIS LTD,620.6,2019-08-15
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047363,0,201905,ANTALIS LTD,897.06,2019-08-15
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047365,0,201905,ANTALIS LTD,800,2019-08-28
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047801,0,201905,ANTALIS LTD,473.56,2019-08-28
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047802,0,201905,ANTALIS LTD,553.03,2019-08-29
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44047824,0,201905,ANTALIS LTD,1200.00,2019-08-27
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44046463,0,201905,POTTS PRINTERS LTD,449,2019-08-05
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44047840,0,201905,NATIONAL LEAFLET COMPANY,731.31,2019-08-29
Corporate Services & Governance,Supplies and Services,Other Running Costs,41257759,1,201905,CANON (UK) LTD,648.06,2019-08-28
Corporate Services & Governance,Employees,Indirect Employee Expenses,41256540,1,201905,AEA (ASSOCIATION OF ELECTORAL ADMINISTRATORS LTD),625,2019-08-05
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001246,1,201905,CLICK TRAVEL LTD,119.15,2019-08-28
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001246,5,201905,CLICK TRAVEL LTD,119.15,2019-08-28
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001246,19,201905,CLICK TRAVEL LTD,119.15,2019-08-28
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",41257625,1,201905,ADARE LIMITED,3772.45,2019-08-15
Corporate Services & Governance,Supplies and Services,Comms & Computing,41257114,1,201905,ROYAL MAIL,1523.47,2019-08-07
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001245,27,201905,CLICK TRAVEL LTD,119.15,2019-08-28
Corporate Resources,Supplies and Services,Comms & Computing,41258213,1,201905,POSTAGE BY PHONE-PITNEY BOWES,19920.58,2019-08-23
Corporate Resources,Supplies and Services,Comms & Computing,41258213,2,201905,POSTAGE BY PHONE-PITNEY BOWES,11,2019-08-23
Corporate Resources,Supplies and Services,Comms & Computing,44047471,0,201905,CORPORATE COMPUTER SUPPLIES LTD,751.2,2019-08-16
Corporate Resources,Supplies and Services,Comms & Computing,44046974,0,201905,O2 (UK) LTD,2395.00,2019-08-09
Corporate Resources,Supplies and Services,Comms & Computing,44046975,0,201905,O2 (UK) LTD,28320.00,2019-08-09
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",41256452,1,201905,DURHAM COUNTY COUNCIL,6000.00,2019-08-01
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41256831,1,201905,ALLPAY LTD,3353.77,2019-08-05
Corporate Resources,Premises,Rep & Maint,41256802,1,201905,STATUS SECURITY SYSTEMS LTD,460.96,2019-08-05
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44046992,0,201905,MUCKLE LLP,4500.00,2019-08-19
Corporate Resources,Premises,Energy,41257714,1,201905,GATESHEAD ENERGY COMPANY LTD,3573.36,2019-08-15
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44046444,0,201905,ASKEWS LIBRARY SERVICES LTD,866.35,2019-08-05
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44046445,0,201905,ASKEWS LIBRARY SERVICES LTD,720.3,2019-08-05
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44046446,0,201905,ASKEWS LIBRARY SERVICES LTD,1437.19,2019-08-05
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44047515,0,201905,ASKEWS LIBRARY SERVICES LTD,1856.07,2019-08-19
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44047516,0,201905,ASKEWS LIBRARY SERVICES LTD,1330.43,2019-08-19
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44046805,0,201905,COVERGOLD LTD,1370.00,2019-08-07
Corporate Resources,Supplies and Services,"Printing, Stationery etc",44047019,0,201905,UNIQUE MAGAZINES LIMITED,1490.00,2019-08-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44046640,0,201905,GRESSWELL DIRECT,796,2019-08-06
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,6,201905,CLICK TRAVEL LTD,22.7,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,14,201905,CLICK TRAVEL LTD,22.7,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,15,201905,CLICK TRAVEL LTD,38.6,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,36,201905,CLICK TRAVEL LTD,38.6,2019-08-28
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44046295,0,201905,COVERGOLD LTD,1500.00,2019-08-02
Corporate Resources,Supplies and Services,Comms & Computing,44046294,0,201905,COVERGOLD LTD,20928.00,2019-08-01
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44047014,0,201905,SUMMERHILL BOOKS,2500.00,2019-08-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,9,201905,CLICK TRAVEL LTD,56.5,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,22,201905,CLICK TRAVEL LTD,70.85,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,32,201905,CLICK TRAVEL LTD,160,2019-08-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001246,35,201905,CLICK TRAVEL LTD,86,2019-08-28
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44046713,0,201905,S JENKINS T/A DOT DOT DOT,500,2019-08-06
Corporate Resources,Premises,Security & Insurance,148032401,1,201905,MARSH LTD,30887.84,2019-08-16
Corporate Resources,Premises,Security & Insurance,148032404,1,201905,MARSH LTD,29922.59,2019-08-16
Corporate Resources,Third Party Payments,Third Party Payments,41257145,1,201905,NORTH MUSIC TRUST,46758.50,2019-08-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300001238,10,201905,CLICK TRAVEL LTD,8.33,2019-08-21
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",41255577,5,201905,APSE,1157.14,2019-08-21
Corporate Resources,Supplies and Services,Advertising,44046756,0,201905,IMPACT MARKETING AND PUBLICITY LTD,595,2019-08-08
Corporate Resources,Supplies and Services,Catering & Provisions,41258086,1,201905,KINGS CATERING NORTH EAST LTD,1209.75,2019-08-20
Corporate Resources,Third Party Payments,Third Party Payments,41257415,1,201905,DS MEDIA AND EVENTS LTD,25000.00,2019-08-23
Corporate Resources,Premises,Rep & Maint,44047810,0,201905,AV WORKS LTD,1090.00,2019-08-27
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44047807,0,201905,AV WORKS LTD,824,2019-08-27
Corporate Resources,Supplies and Services,Other Running Costs,44047205,0,201905,PES SECURITY,629.85,2019-08-13
Corporate Resources,Supplies and Services,Catering & Provisions,41256843,1,201905,LICENCED WHOLESALE COMPANY,484.76,2019-08-12
Corporate Resources,Supplies and Services,Catering & Provisions,41257163,1,201905,SELECTA UK LTD,726.6,2019-08-12
Corporate Resources,Supplies and Services,Catering & Provisions,41257932,1,201905,MOLSON COORS BREWING COMPANY,508.32,2019-08-20
Corporate Resources,Supplies and Services,Catering & Provisions,44046394,0,201905,JASPERS CORPORATE CATERING SERVICES LTD,693.5,2019-08-05
Corporate Resources,Premises,Rep & Maint,44046652,0,201905,HADRIAN AIR CONDITION. & REFRIGERATION,3115.00,2019-08-15
Corporate Resources,Premises,Rep & Maint,44047151,0,201905,JM ELECTRICAL SERVICES,3839.20,2019-08-15
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257174,1,201905,ALISON BLACK LTD T/A SPORTMAX,570.55,2019-08-08
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147045247,5,201905,SHC LEISURE LTD TRADING AS THE SWIMHAT COMPANY,899.64,2019-08-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257780,1,201905,BRENNTAG UK LTD,496.93,2019-08-20
Corporate Resources,Premises,Rep & Maint,41257166,1,201905,SICO EUROPE LTD,444,2019-08-12
Corporate Resources,Premises,Rep & Maint,44047169,0,201905,AV WORKS LTD,1480.00,2019-08-14
Corporate Resources,Premises,Energy,41257716,1,201905,GATESHEAD ENERGY COMPANY LTD,12299.30,2019-08-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41256517,1,201905,ALISON BLACK LTD T/A SPORTMAX,580.9,2019-08-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257172,1,201905,ALISON BLACK LTD T/A SPORTMAX,569.55,2019-08-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257977,1,201905,HATTON TRAFFIC MANAGEMENT LTD,484,2019-08-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44046291,0,201905,SWIM ENGLAND TRADING LTD,1950.00,2019-08-14
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147045247,4,201905,SHC LEISURE LTD TRADING AS THE SWIMHAT COMPANY,899.64,2019-08-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41256515,1,201905,BRENNTAG UK LTD,563.99,2019-08-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257306,1,201905,BRENNTAG UK LTD,644.56,2019-08-12
Corporate Resources,Supplies and Services,Catering & Provisions,60187242,0,201905,BATLEYS LTD,590.59,2019-08-13
Corporate Resources,Supplies and Services,Catering & Provisions,60187242,1,201905,BATLEYS LTD,113.11,2019-08-13
Corporate Resources,Supplies and Services,Catering & Provisions,60187294,0,201905,BATLEYS LTD,658.8,2019-08-16
Corporate Resources,Supplies and Services,Catering & Provisions,60187294,1,201905,BATLEYS LTD,94.8,2019-08-16
Corporate Resources,Supplies and Services,Catering & Provisions,60187297,0,201905,BATLEYS LTD,772.8,2019-08-19
Corporate Resources,Supplies and Services,Catering & Provisions,60187297,1,201905,BATLEYS LTD,192.84,2019-08-19
Corporate Resources,Supplies and Services,Catering & Provisions,60187376,0,201905,BATLEYS LTD,482.47,2019-08-27
Corporate Resources,Supplies and Services,Catering & Provisions,60187376,1,201905,BATLEYS LTD,112.96,2019-08-27
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41256510,1,201905,ALISON BLACK LTD T/A SPORTMAX,466.95,2019-08-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41256510,2,201905,ALISON BLACK LTD T/A SPORTMAX,75.8,2019-08-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41256510,3,201905,ALISON BLACK LTD T/A SPORTMAX,10.5,2019-08-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257602,1,201905,ALISON BLACK LTD T/A SPORTMAX,538.65,2019-08-14
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147045247,1,201905,SHC LEISURE LTD TRADING AS THE SWIMHAT COMPANY,1111.32,2019-08-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257781,1,201905,BRENNTAG UK LTD,495.78,2019-08-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257176,1,201905,ALISON BLACK LTD T/A SPORTMAX,980.1,2019-08-08
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147045247,2,201905,SHC LEISURE LTD TRADING AS THE SWIMHAT COMPANY,1375.92,2019-08-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147045247,6,201905,SHC LEISURE LTD TRADING AS THE SWIMHAT COMPANY,75,2019-08-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41256833,1,201905,BRENNTAG UK LTD,781.88,2019-08-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44036289,0,201905,XN LEISURE SYSTEMS LIMITED,641,2019-08-01
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147045247,3,201905,SHC LEISURE LTD TRADING AS THE SWIMHAT COMPANY,1005.48,2019-08-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41257779,1,201905,BRENNTAG UK LTD,670.42,2019-08-20
Corporate Resources,Income: Fees and Charges,"Charges, Fees & Income",147045169,1,201905,REDACTED - Personal Information,969,2019-08-01
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44047249,0,201905,NEWCASTLEGATESHEAD INITIATIVE,4000.00,2019-08-15
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41257590,1,201905,EDUCLA,560,2019-08-14
