Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2097,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2099,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2105,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2210,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2227,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Transport,Public Transport and Taxi Fares,300000252,4,201708,CLICK TRAVEL LTD,56.39,2017-11-21
Corporate Resources,Supplies and Services,Comms & Computing,60600009,330,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,148026073,7,201708,ROYAL MAIL,1225.4,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026074,7,201708,ROYAL MAIL,865.99,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026075,7,201708,ROYAL MAIL,1516.07,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026142,7,201708,ROYAL MAIL,921.51,2017-11-23
Corporate Resources,Supplies and Services,Comms & Computing,41211536,1,201708,VIRGIN MEDIA PAYMENTS LTD,812.71,2017-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600009,16,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,25,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,3956,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,3978,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,3980,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Other Running Costs,148026070,1,201708,ROSSENDALES COLLECT LTD,75,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,60600009,3723,201708,O2 (UK) LTD,4.5,2017-11-01
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,53,201708,CLICK TRAVEL LTD,183.23,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000252,33,201708,CLICK TRAVEL LTD,23.28,2017-11-21
Corporate Resources,Transport,Public Transport and Taxi Fares,300000252,34,201708,CLICK TRAVEL LTD,33.18,2017-11-21
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,15,201708,CLICK TRAVEL LTD,10.43,2017-11-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,35,201708,CLICK TRAVEL LTD,15.73,2017-11-28
Corporate Resources,Supplies and Services,Comms & Computing,43973141,0,201708,CALL CREDIT PUBLIC SECTOR LTD,2945.5,2017-11-03
Corporate Resources,Supplies and Services,Comms & Computing,148026073,1,201708,ROYAL MAIL,265.05,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026073,2,201708,ROYAL MAIL,869.62,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026074,1,201708,ROYAL MAIL,84.42,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026074,2,201708,ROYAL MAIL,804.67,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026075,1,201708,ROYAL MAIL,500.42,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026075,2,201708,ROYAL MAIL,915.66,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026142,1,201708,ROYAL MAIL,202.26,2017-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148026142,2,201708,ROYAL MAIL,910.84,2017-11-23
Corporate Resources,Supplies and Services,Comms & Computing,60600009,22,201708,O2 (UK) LTD,0.07,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,40,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,42,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,43,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,48,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,49,201708,O2 (UK) LTD,0.02,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,62,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,439,201708,O2 (UK) LTD,1.3,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,511,201708,O2 (UK) LTD,0.03,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,1604,201708,O2 (UK) LTD,2.35,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2696,201708,O2 (UK) LTD,0.03,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2827,201708,O2 (UK) LTD,13.29,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2829,201708,O2 (UK) LTD,13.29,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2879,201708,O2 (UK) LTD,13.29,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2880,201708,O2 (UK) LTD,13.29,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,3979,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,4022,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,41212643,1,201708,NORTHGATE PUBLIC SERVICES (UK) LTD,3302.48,2017-11-27
Corporate Resources,Supplies and Services,Comms & Computing,60600009,63,201708,O2 (UK) LTD,0.99,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,70,201708,O2 (UK) LTD,0.13,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,2697,201708,O2 (UK) LTD,0.76,2017-11-01
Corporate Resources,Transport,Public Transport and Taxi Fares,300000252,11,201708,CLICK TRAVEL LTD,56.39,2017-11-21
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,45,201708,CLICK TRAVEL LTD,6.58,2017-11-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,47,201708,CLICK TRAVEL LTD,9.58,2017-11-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,51,201708,CLICK TRAVEL LTD,9.58,2017-11-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,52,201708,CLICK TRAVEL LTD,6.58,2017-11-28
Corporate Resources,Supplies and Services,Comms & Computing,60600009,1144,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,30,201708,CLICK TRAVEL LTD,23.22,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,35,201708,CLICK TRAVEL LTD,40.02,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,43,201708,CLICK TRAVEL LTD,40.02,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,44,201708,CLICK TRAVEL LTD,23.22,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,48,201708,CLICK TRAVEL LTD,115.44,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,60,201708,CLICK TRAVEL LTD,115.44,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,65,201708,CLICK TRAVEL LTD,115.44,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,66,201708,CLICK TRAVEL LTD,115.44,2017-11-14
Corporate Resources,Supplies and Services,Comms & Computing,148026129,1,201708,MIDLAND SOFTWARE LTD,18843,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,148026130,1,201708,MIDLAND SOFTWARE LTD,11853,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,148026131,1,201708,MIDLAND SOFTWARE LTD,1571.32,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,148026132,1,201708,MIDLAND SOFTWARE LTD,2262.33,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,148026073,6,201708,ROYAL MAIL,17.67,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026074,6,201708,ROYAL MAIL,62.07,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026075,6,201708,ROYAL MAIL,274.83,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026142,6,201708,ROYAL MAIL,69.8,2017-11-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148026100,1,201708,MIDLAND SOFTWARE LTD,2038,2017-11-17
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148026171,1,201708,MIDLAND SOFTWARE LTD,2038,2017-11-29
Corporate Resources,Transport,Public Transport and Taxi Fares,300000237,33,201708,CLICK TRAVEL LTD,113.32,2017-11-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300000237,43,201708,CLICK TRAVEL LTD,18.79,2017-11-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,40,201708,CLICK TRAVEL LTD,9.6,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,68,201708,CLICK TRAVEL LTD,61.44,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000252,17,201708,CLICK TRAVEL LTD,5.42,2017-11-21
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,9,201708,CLICK TRAVEL LTD,99.69,2017-11-28
Corporate Resources,Supplies and Services,Comms & Computing,148026073,3,201708,ROYAL MAIL,136.63,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026073,4,201708,ROYAL MAIL,173.76,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026074,3,201708,ROYAL MAIL,160.41,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026074,4,201708,ROYAL MAIL,160.41,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026075,3,201708,ROYAL MAIL,179.03,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026075,4,201708,ROYAL MAIL,179.21,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026142,3,201708,ROYAL MAIL,582.42,2017-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148026142,4,201708,ROYAL MAIL,245.17,2017-11-23
Corporate Resources,Supplies and Services,Comms & Computing,60600009,895,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,41211924,1,201708,EXPERIAN LTD,4853.72,2017-11-20
Corporate Resources,Supplies and Services,Comms & Computing,41210760,1,201708,PITNEY BOWES PURCHASE POWER,5050,2017-11-02
Corporate Resources,Supplies and Services,Comms & Computing,148026073,5,201708,ROYAL MAIL,19.56,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026074,5,201708,ROYAL MAIL,7.1,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026075,5,201708,ROYAL MAIL,9.68,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026142,5,201708,ROYAL MAIL,13.85,2017-11-23
Corporate Resources,Supplies and Services,Comms & Computing,60600009,3948,201708,O2 (UK) LTD,4.31,2017-11-01
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,9,201708,CLICK TRAVEL LTD,12.09,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,10,201708,CLICK TRAVEL LTD,6.59,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,13,201708,CLICK TRAVEL LTD,6.59,2017-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000242,42,201708,CLICK TRAVEL LTD,12.09,2017-11-14
Corporate Resources,Supplies and Services,Comms & Computing,148026073,8,201708,ROYAL MAIL,66.31,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026074,8,201708,ROYAL MAIL,35.51,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026075,8,201708,ROYAL MAIL,62.38,2017-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148026142,8,201708,ROYAL MAIL,19.48,2017-11-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41211548,1,201708,DISCLOSURE & BARRING SERVICE,10472,2017-11-14
Corporate Resources,Income: Customer and Client Receipts,Customer & Client Receipts,41211683,1,201708,MARTIN RANKIN FUNERAL DIRECTORS LTD,755,2017-11-15
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,0,201708,CLICK TRAVEL LTD,44.4,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,1,201708,CLICK TRAVEL LTD,130.88,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,6,201708,CLICK TRAVEL LTD,130.88,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,12,201708,CLICK TRAVEL LTD,36.4,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,15,201708,CLICK TRAVEL LTD,7.18,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,17,201708,CLICK TRAVEL LTD,13,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,18,201708,CLICK TRAVEL LTD,7.2,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,23,201708,CLICK TRAVEL LTD,44.4,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,25,201708,CLICK TRAVEL LTD,36.4,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,34,201708,CLICK TRAVEL LTD,113.32,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,36,201708,CLICK TRAVEL LTD,52.82,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000222,40,201708,CLICK TRAVEL LTD,8.98,2017-11-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000237,4,201708,CLICK TRAVEL LTD,149.08,2017-11-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,13,201708,CLICK TRAVEL LTD,17.14,2017-11-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300000264,36,201708,CLICK TRAVEL LTD,10.44,2017-11-28
Corporate Resources,Supplies and Services,Comms & Computing,43973203,0,201708,INSIGHT DIRECT UK LTD,1585.39,2017-11-06
Corporate Resources,Supplies and Services,Comms & Computing,41212244,1,201708,VIRGIN MEDIA LTD,6368.59,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,41212246,1,201708,VIRGIN MEDIA PAYMENTS LTD,3266.61,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,43975397,0,201708,MLL TELECOM LTD,14300,2017-11-21
Corporate Resources,Supplies and Services,Comms & Computing,43974364,0,201708,INSIGHT DIRECT UK LTD,3642.9,2017-11-14
Corporate Resources,Supplies and Services,Comms & Computing,43975121,0,201708,INSIGHT DIRECT UK LTD,2210,2017-11-20
Corporate Resources,Supplies and Services,Comms & Computing,41211824,1,201708,VIRGIN MEDIA LTD,416.76,2017-11-16
Corporate Resources,Supplies and Services,Comms & Computing,41212242,1,201708,VIRGIN MEDIA BUSINESS,1354.39,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,41212242,2,201708,VIRGIN MEDIA BUSINESS,126.1,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,41212242,3,201708,VIRGIN MEDIA BUSINESS,10.91,2017-11-22
Corporate Resources,Supplies and Services,Comms & Computing,60600009,67,201708,O2 (UK) LTD,10,2017-11-01
Corporate Resources,Supplies and Services,Comms & Computing,60600009,425,201708,O2 (UK) LTD,10,2017-11-01
