Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,"Printing, Stationery etc",41261991,2,201907,R N I B,202.17,2019-10-15
Corporate Resources,Supplies and Services,Comms & Computing,148032890,1,201907,ROYAL MAIL,84.75,2019-10-04
Corporate Resources,Supplies and Services,Comms & Computing,148032890,2,201907,ROYAL MAIL,225.45,2019-10-04
Corporate Resources,Supplies and Services,Comms & Computing,148033016,1,201907,ROYAL MAIL,124.44,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,148033016,2,201907,ROYAL MAIL,179.28,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,148033076,1,201907,ROYAL MAIL,111.19,2019-10-23
Corporate Resources,Supplies and Services,Comms & Computing,148033076,2,201907,ROYAL MAIL,170.37,2019-10-23
Corporate Resources,Supplies and Services,Comms & Computing,148033119,1,201907,ROYAL MAIL,502.83,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,148033119,2,201907,ROYAL MAIL,167.53,2019-10-28
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44054039,0,201907,DOCUMENT OUTPUT SOLUTIONS UK LTD,1050,2019-10-18
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,17,201907,CLICK TRAVEL LTD,15.7,2019-10-31
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,31,201907,CLICK TRAVEL LTD,7.5,2019-10-31
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41262030,1,201907,PREPAID FINANCIAL SERVICES LTD,3243.43,2019-10-15
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41262030,2,201907,PREPAID FINANCIAL SERVICES LTD,1990.38,2019-10-15
Corporate Resources,Third Party Payments,Third Party Payments,147045876,1,201907,BLUE RIBBON COMMUNITY CARE,662.21,2019-10-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,2,201907,CLICK TRAVEL LTD,9.95,2019-10-31
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,32,201907,CLICK TRAVEL LTD,7.5,2019-10-31
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,35,201907,CLICK TRAVEL LTD,70,2019-10-31
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,40,201907,CLICK TRAVEL LTD,165,2019-10-31
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,46,201907,CLICK TRAVEL LTD,7.5,2019-10-31
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,49,201907,CLICK TRAVEL LTD,9.95,2019-10-31
Corporate Resources,Supplies and Services,Comms & Computing,148032969,1,201907,MHR INTERNATIONAL UK LTD,509.5,2019-10-14
Corporate Resources,Supplies and Services,Comms & Computing,148033047,1,201907,MHR INTERNATIONAL UK LTD,3000,2019-10-21
Corporate Resources,Supplies and Services,Comms & Computing,148032890,6,201907,ROYAL MAIL,40.99,2019-10-04
Corporate Resources,Supplies and Services,Comms & Computing,148033016,6,201907,ROYAL MAIL,63.23,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,148033076,6,201907,ROYAL MAIL,77.93,2019-10-23
Corporate Resources,Supplies and Services,Comms & Computing,148033119,6,201907,ROYAL MAIL,149.67,2019-10-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001297,2,201907,CLICK TRAVEL LTD,56.5,2019-10-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300001297,3,201907,CLICK TRAVEL LTD,56.5,2019-10-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300001297,24,201907,CLICK TRAVEL LTD,56.5,2019-10-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300001297,43,201907,CLICK TRAVEL LTD,56.5,2019-10-02
Corporate Resources,Supplies and Services,Comms & Computing,148032890,3,201907,ROYAL MAIL,158.42,2019-10-04
Corporate Resources,Supplies and Services,Comms & Computing,148032890,4,201907,ROYAL MAIL,155.85,2019-10-04
Corporate Resources,Supplies and Services,Comms & Computing,148032890,5,201907,ROYAL MAIL,14.09,2019-10-04
Corporate Resources,Supplies and Services,Comms & Computing,148033016,3,201907,ROYAL MAIL,162.52,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,148033016,4,201907,ROYAL MAIL,275.85,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,148033016,5,201907,ROYAL MAIL,15.27,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,148033076,3,201907,ROYAL MAIL,170.59,2019-10-23
Corporate Resources,Supplies and Services,Comms & Computing,148033076,4,201907,ROYAL MAIL,1080.41,2019-10-23
Corporate Resources,Supplies and Services,Comms & Computing,148033076,5,201907,ROYAL MAIL,37.47,2019-10-23
Corporate Resources,Supplies and Services,Comms & Computing,148033119,3,201907,ROYAL MAIL,145.65,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,148033119,4,201907,ROYAL MAIL,111.87,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,148033119,5,201907,ROYAL MAIL,58.22,2019-10-28
Corporate Resources,Employees,Indirect Employee Expenses,44051754,0,201907,TES GLOBAL LIMITED,949.05,2019-10-01
Corporate Resources,Employees,Indirect Employee Expenses,44053850,0,201907,ASSOCIATION OF EDUCATIONAL PSYCHOLOGISTS,700,2019-10-16
Corporate Resources,Transport,Public Transport and Taxi Fares,300001317,15,201907,CLICK TRAVEL LTD,27.3,2019-10-15
Corporate Resources,Transport,Public Transport and Taxi Fares,300001317,33,201907,CLICK TRAVEL LTD,25.2,2019-10-15
Corporate Resources,Supplies and Services,Comms & Computing,148032890,8,201907,ROYAL MAIL,2.99,2019-10-04
Corporate Resources,Supplies and Services,Comms & Computing,148033016,8,201907,ROYAL MAIL,1.48,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,148033076,8,201907,ROYAL MAIL,2.53,2019-10-23
Corporate Resources,Supplies and Services,Comms & Computing,148033119,8,201907,ROYAL MAIL,1.47,2019-10-28
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41260555,1,201907,COMPLETE BACKGROUND SCREENING LTD,1490,2019-10-03
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41260886,1,201907,COMPLETE BACKGROUND SCREENING LTD,2001,2019-10-03
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41261510,1,201907,COMPLETE BACKGROUND SCREENING LTD,1068,2019-10-14
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41262193,1,201907,COMPLETE BACKGROUND SCREENING LTD,1753,2019-10-18
Corporate Resources,Transport,Public Transport and Taxi Fares,300001319,17,201907,CLICK TRAVEL LTD,7.2,2019-10-15
Corporate Resources,Transport,Public Transport and Taxi Fares,300001319,27,201907,CLICK TRAVEL LTD,7.2,2019-10-15
Corporate Resources,Transport,Public Transport and Taxi Fares,300001319,35,201907,CLICK TRAVEL LTD,7.2,2019-10-15
Corporate Resources,Transport,Public Transport and Taxi Fares,300001319,36,201907,CLICK TRAVEL LTD,7.2,2019-10-15
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,8,201907,CLICK TRAVEL LTD,64.99,2019-10-31
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,41,201907,CLICK TRAVEL LTD,64.99,2019-10-31
Corporate Resources,Supplies and Services,Comms & Computing,41262743,1,201907,VIRGIN MEDIA LTD,21210.67,2019-10-24
Corporate Resources,Supplies and Services,Comms & Computing,41262744,1,201907,VIRGIN MEDIA LTD,21210.67,2019-10-24
Corporate Resources,Supplies and Services,Comms & Computing,44053869,0,201907,TRUSTMARQUE SOLUTIONS LTD,1939.97,2019-10-16
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",44052140,0,201907,SOCITM LTD,1895,2019-10-03
Corporate Resources,Supplies and Services,Comms & Computing,44051790,0,201907,JIGSAW SYSTEMS LTD T/A JIGSAW 24,1308,2019-10-03
Corporate Resources,Supplies and Services,Comms & Computing,44053507,0,201907,DELL COMPUTER CORPORATION LTD,1558,2019-10-14
Corporate Resources,Supplies and Services,Comms & Computing,44053639,0,201907,DELL COMPUTER CORPORATION LTD,7034.25,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,44055195,0,201907,DELL COMPUTER CORPORATION LTD,6301.88,2019-10-30
Corporate Resources,Supplies and Services,Comms & Computing,44055197,0,201907,DELL COMPUTER CORPORATION LTD,7725,2019-10-30
Corporate Resources,Supplies and Services,Comms & Computing,44052453,0,201907,DELL BANK INTERNATIONAL LTD,1055.31,2019-10-07
Corporate Resources,Supplies and Services,Comms & Computing,44052454,0,201907,DELL BANK INTERNATIONAL LTD,3941.31,2019-10-07
Corporate Resources,Supplies and Services,Comms & Computing,44052463,0,201907,DELL BANK INTERNATIONAL LTD,20715.77,2019-10-07
Corporate Resources,Supplies and Services,Comms & Computing,44052985,0,201907,DELL BANK INTERNATIONAL LTD,830.08,2019-10-10
Corporate Resources,Supplies and Services,Comms & Computing,44055230,0,201907,DELL BANK INTERNATIONAL LTD,15190.98,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,44050313,0,201907,PHOENIX SOFTWARE LTD,757.51,2019-10-01
Corporate Resources,Supplies and Services,Comms & Computing,44052771,0,201907,PHOENIX SOFTWARE LTD,1515.02,2019-10-09
Corporate Resources,Supplies and Services,Comms & Computing,44053124,0,201907,PHOENIX SOFTWARE LTD,874.05,2019-10-11
Corporate Resources,Supplies and Services,Comms & Computing,44053125,0,201907,PHOENIX SOFTWARE LTD,1165.4,2019-10-11
Corporate Resources,Supplies and Services,Comms & Computing,44054668,0,201907,PHOENIX SOFTWARE LTD,678.06,2019-10-30
Corporate Resources,Supplies and Services,Comms & Computing,44054826,0,201907,PHOENIX SOFTWARE LTD,2214.26,2019-10-30
Corporate Resources,Supplies and Services,Comms & Computing,44054827,0,201907,PHOENIX SOFTWARE LTD,1063.68,2019-10-30
Corporate Resources,Transport,Public Transport and Taxi Fares,300001317,41,201907,CLICK TRAVEL LTD,25.2,2019-10-15
Corporate Resources,Transport,Public Transport and Taxi Fares,300001317,45,201907,CLICK TRAVEL LTD,24,2019-10-15
Corporate Resources,Transport,Public Transport and Taxi Fares,300001341,1,201907,CLICK TRAVEL LTD,11.3,2019-10-29
Corporate Resources,Transport,Public Transport and Taxi Fares,300001341,3,201907,CLICK TRAVEL LTD,11.7,2019-10-29
Corporate Resources,Transport,Public Transport and Taxi Fares,300001341,7,201907,CLICK TRAVEL LTD,24,2019-10-29
Corporate Resources,Transport,Public Transport and Taxi Fares,300001341,38,201907,CLICK TRAVEL LTD,10.6,2019-10-29
Corporate Resources,Transport,Public Transport and Taxi Fares,300001341,50,201907,CLICK TRAVEL LTD,13.3,2019-10-29
Corporate Resources,Transport,Public Transport and Taxi Fares,300001350,47,201907,CLICK TRAVEL LTD,83.33,2019-10-31
Corporate Resources,Supplies and Services,Catering & Provisions,44053648,0,201907,LITTLE HAVEN HOTEL,535,2019-10-16
Corporate Resources,Supplies and Services,Comms & Computing,41260765,1,201907,VIRGIN MEDIA BUSINESS,4056.83,2019-10-03
Corporate Resources,Supplies and Services,Comms & Computing,41260766,1,201907,VIRGIN MEDIA BUSINESS,544.54,2019-10-03
Corporate Resources,Supplies and Services,Comms & Computing,41262338,1,201907,VIRGIN MEDIA PAYMENTS LTD,669.23,2019-10-18
Corporate Resources,Supplies and Services,Comms & Computing,41262740,1,201907,VIRGIN MEDIA BUSINESS,4163.54,2019-10-24
Corporate Resources,Supplies and Services,Comms & Computing,60600030,1,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,2,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,3,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,5,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,6,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,7,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,8,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,9,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,10,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,11,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,12,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,13,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,14,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,15,201907,O2 (UK) LTD,6.61,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,16,201907,O2 (UK) LTD,14.23,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,17,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,18,201907,O2 (UK) LTD,1.62,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,21,201907,O2 (UK) LTD,0.39,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,23,201907,O2 (UK) LTD,3.88,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,25,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,26,201907,O2 (UK) LTD,0.11,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,27,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,29,201907,O2 (UK) LTD,1.83,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,31,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,32,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,34,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,36,201907,O2 (UK) LTD,0.1,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,37,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,38,201907,O2 (UK) LTD,0.03,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,40,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,42,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,43,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,44,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,45,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,46,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,47,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,48,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,49,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,51,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,52,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,53,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,54,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,55,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,56,201907,O2 (UK) LTD,0.22,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,57,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,58,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,59,201907,O2 (UK) LTD,2.59,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,60,201907,O2 (UK) LTD,0.4,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,62,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,63,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,65,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,66,201907,O2 (UK) LTD,5.49,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,67,201907,O2 (UK) LTD,0.67,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,68,201907,O2 (UK) LTD,0.68,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,69,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,70,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,71,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,73,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,74,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,75,201907,O2 (UK) LTD,3.34,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,77,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,78,201907,O2 (UK) LTD,1.09,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,81,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,82,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,83,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,84,201907,O2 (UK) LTD,2.33,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,85,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,86,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,87,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,88,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,89,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,90,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,93,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,94,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,95,201907,O2 (UK) LTD,0.3,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,96,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,97,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,98,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,99,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,100,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,101,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,102,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,103,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,106,201907,O2 (UK) LTD,9,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,108,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,109,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,110,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,111,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,112,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,113,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,114,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,116,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,117,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,118,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,119,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,120,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,121,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,122,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,123,201907,O2 (UK) LTD,1.4,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,124,201907,O2 (UK) LTD,2.78,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,125,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,126,201907,O2 (UK) LTD,1.07,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,127,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,128,201907,O2 (UK) LTD,1.5,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,129,201907,O2 (UK) LTD,0.67,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,130,201907,O2 (UK) LTD,0.72,2019-10-28
Corporate Resources,Supplies and Services,Comms & Computing,60600030,131,201907,O2 (UK) LTD,0.06,2019-10-28
