Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,Comms & Computing,148032700,2,201906,ROYAL MAIL,351.31,2019-09-18
Corporate Resources,Supplies and Services,Comms & Computing,148032799,1,201906,ROYAL MAIL,97.25,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032799,2,201906,ROYAL MAIL,179.03,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032831,1,201906,ROYAL MAIL,484.59,2019-09-30
Corporate Resources,Supplies and Services,Comms & Computing,148032831,2,201906,ROYAL MAIL,273.93,2019-09-30
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41258907,1,201906,PREPAID FINANCIAL SERVICES LTD,2178.25,2019-09-05
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41258907,2,201906,PREPAID FINANCIAL SERVICES LTD,1248.61,2019-09-05
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41258907,3,201906,PREPAID FINANCIAL SERVICES LTD,2065.62,2019-09-05
Corporate Resources,Supplies and Services,Miscellaneous Supplies,148032568,1,201906,PREPAID FINANCIAL SERVICES LTD,6694.25,2019-09-04
Corporate Resources,Supplies and Services,Miscellaneous Supplies,148032568,2,201906,PREPAID FINANCIAL SERVICES LTD,2174.07,2019-09-04
Corporate Resources,Supplies and Services,Miscellaneous Supplies,148032568,3,201906,PREPAID FINANCIAL SERVICES LTD,1282.47,2019-09-04
Corporate Resources,Supplies and Services,Comms & Computing,148032584,1,201906,MHR INTERNATIONAL UK LTD,3959,2019-09-05
Corporate Resources,Supplies and Services,Comms & Computing,148032802,1,201906,MHR INTERNATIONAL UK LTD,509.5,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032700,6,201906,ROYAL MAIL,219.45,2019-09-18
Corporate Resources,Supplies and Services,Comms & Computing,148032799,6,201906,ROYAL MAIL,111.62,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032831,6,201906,ROYAL MAIL,229.87,2019-09-30
Corporate Resources,Supplies and Services,Comms & Computing,148032700,3,201906,ROYAL MAIL,202.95,2019-09-18
Corporate Resources,Supplies and Services,Comms & Computing,148032700,4,201906,ROYAL MAIL,332.16,2019-09-18
Corporate Resources,Supplies and Services,Comms & Computing,148032700,5,201906,ROYAL MAIL,79.7,2019-09-18
Corporate Resources,Supplies and Services,Comms & Computing,148032797,1,201906,ROYAL MAIL,500.99,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032799,3,201906,ROYAL MAIL,147.71,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032799,4,201906,ROYAL MAIL,365.75,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032799,5,201906,ROYAL MAIL,31.8,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032831,3,201906,ROYAL MAIL,154.23,2019-09-30
Corporate Resources,Supplies and Services,Comms & Computing,148032831,4,201906,ROYAL MAIL,147.16,2019-09-30
Corporate Resources,Supplies and Services,Comms & Computing,148032831,5,201906,ROYAL MAIL,22.5,2019-09-30
Corporate Resources,Supplies and Services,Comms & Computing,148032700,8,201906,ROYAL MAIL,1.47,2019-09-18
Corporate Resources,Supplies and Services,Comms & Computing,148032799,8,201906,ROYAL MAIL,1.48,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,148032831,8,201906,ROYAL MAIL,7.65,2019-09-30
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41259343,1,201906,COMPLETE BACKGROUND SCREENING LTD,1322,2019-09-12
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41259482,1,201906,COMPLETE BACKGROUND SCREENING LTD,1844,2019-09-16
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41259490,1,201906,COMPLETE BACKGROUND SCREENING LTD,1034.33,2019-09-16
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41259814,1,201906,COMPLETE BACKGROUND SCREENING LTD,1656,2019-09-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001289,0,201906,CLICK TRAVEL LTD,20.1,2019-09-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001289,2,201906,CLICK TRAVEL LTD,9.95,2019-09-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001289,6,201906,CLICK TRAVEL LTD,22.9,2019-09-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001289,9,201906,CLICK TRAVEL LTD,22.9,2019-09-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001289,13,201906,CLICK TRAVEL LTD,20.1,2019-09-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001289,16,201906,CLICK TRAVEL LTD,7.55,2019-09-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001289,22,201906,CLICK TRAVEL LTD,9.95,2019-09-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001289,23,201906,CLICK TRAVEL LTD,7.55,2019-09-25
Corporate Resources,Supplies and Services,Comms & Computing,44050181,0,201906,CORPORATE COMPUTER SUPPLIES LTD,538,2019-09-26
Corporate Resources,Supplies and Services,Comms & Computing,44047771,0,201906,CIVICA LTD,17675,2019-09-03
Corporate Resources,Supplies and Services,Comms & Computing,44048675,0,201906,VIRGIN MEDIA LTD,5929,2019-09-05
Corporate Resources,Supplies and Services,Comms & Computing,44049430,0,201906,TRUSTMARQUE SOLUTIONS LTD,3879.94,2019-09-13
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44048142,0,201906,FARRPOINT LIMITED,14000,2019-09-03
Corporate Resources,Supplies and Services,Comms & Computing,44048669,0,201906,UNITED CARLTON OFFICE SYSTEMS,1159,2019-09-18
Corporate Resources,Supplies and Services,Comms & Computing,44050015,0,201906,HIGHLANDER DIRECT,3750,2019-09-16
Corporate Resources,Supplies and Services,Comms & Computing,44050631,0,201906,PCM TECHNOLOGY SOLUTIONS UK LTD,1169.35,2019-09-24
Corporate Resources,Supplies and Services,Comms & Computing,44050017,0,201906,DELL BANK INTERNATIONAL LTD,5741.97,2019-09-16
Corporate Resources,Transport,Public Transport and Taxi Fares,300001265,15,201906,CLICK TRAVEL LTD,70.5,2019-09-11
Corporate Resources,Transport,Public Transport and Taxi Fares,300001265,23,201906,CLICK TRAVEL LTD,70,2019-09-11
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41258938,1,201906,DYNAMIC DISCOVERY LIMITED,900,2019-09-05
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41260616,1,201906,CANON (UK) LTD,40076.61,2019-09-30
Corporate Resources,Supplies and Services,Comms & Computing,41258779,1,201906,VIRGIN MEDIA BUSINESS,413.99,2019-09-04
Corporate Resources,Supplies and Services,Comms & Computing,41259639,1,201906,VIRGIN MEDIA PAYMENTS LTD,683.14,2019-09-17
Corporate Resources,Supplies and Services,Comms & Computing,41260058,1,201906,O2 (UK) LTD,1391.85,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260058,2,201906,O2 (UK) LTD,562.54,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260058,3,201906,O2 (UK) LTD,54.22,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260058,4,201906,O2 (UK) LTD,8352.33,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260058,5,201906,O2 (UK) LTD,67.52,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260059,1,201906,O2 (UK) LTD,1395.3,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260059,2,201906,O2 (UK) LTD,438.86,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260059,3,201906,O2 (UK) LTD,0.46,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260059,4,201906,O2 (UK) LTD,5250,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,41260059,5,201906,O2 (UK) LTD,111,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,148032768,1,201906,O2 (UK) LTD,3260.76,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,148032768,2,201906,O2 (UK) LTD,9909.5,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,148032768,3,201906,O2 (UK) LTD,738.59,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,148032768,4,201906,O2 (UK) LTD,7.37,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,148032768,5,201906,O2 (UK) LTD,79.79,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,148032768,6,201906,O2 (UK) LTD,46.82,2019-09-23
Corporate Resources,Supplies and Services,Comms & Computing,148032768,7,201906,O2 (UK) LTD,43.54,2019-09-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41258779,2,201906,VIRGIN MEDIA BUSINESS,40,2019-09-04
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44050547,0,201906,CLEAPSS,3293.33,2019-09-19
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44051096,0,201906,TREATMENT SOLUTIONS,4166.66,2019-09-25
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41258699,1,201906,N.E. REGIONAL EMPLOYERS ORGANISATION,1300,2019-09-03
Corporate Services & Governance,Employees,Indirect Employee Expenses,44048302,0,201906,FANE LTD,510,2019-09-03
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001265,11,201906,CLICK TRAVEL LTD,87,2019-09-11
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001265,21,201906,CLICK TRAVEL LTD,124,2019-09-11
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44049092,1,201906,HIGHFIELD AWARDING BODY FOR COMPLIANCE LIMITED,775,2019-09-09
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001265,1,201906,CLICK TRAVEL LTD,56.5,2019-09-11
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001265,17,201906,CLICK TRAVEL LTD,38,2019-09-11
Corporate Services & Governance,Supplies and Services,Comms & Computing,44049165,0,201906,DX,4494.5,2019-09-13
Corporate Services & Governance,Supplies and Services,Comms & Computing,44049169,0,201906,DX,679,2019-09-13
Corporate Services & Governance,Income: Customer and Client Receipts,Customer & Client Receipts,41257343,1,201906,NORTHUMBRIAN WATER LTD,139.45,2019-09-06
Corporate Services & Governance,Income: Customer and Client Receipts,Customer & Client Receipts,41257343,2,201906,NORTHUMBRIAN WATER LTD,139.45,2019-09-06
Corporate Services & Governance,Income: Customer and Client Receipts,Customer & Client Receipts,41257343,3,201906,NORTHUMBRIAN WATER LTD,139.45,2019-09-06
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44048326,0,201906,ANTALIS LTD,469.04,2019-09-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44048535,0,201906,ANTALIS LTD,1014.08,2019-09-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44050519,0,201906,ANTALIS LTD,1151.84,2019-09-26
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44048352,0,201906,LARGE PRINT WORKS,464.8,2019-09-04
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44048353,0,201906,CLIFFE ENTERPRISE LTD,724,2019-09-04
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44048363,0,201906,WASHINGTON DIRECT MAIL,3441.95,2019-09-05
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44048534,0,201906,WASHINGTON DIRECT MAIL,2084.71,2019-09-05
Corporate Services & Governance,Supplies and Services,Comms & Computing,44047741,0,201906,CANON (UK) LTD,1824.55,2019-09-02
Corporate Services & Governance,Supplies and Services,Other Running Costs,41260617,1,201906,CANON (UK) LTD,4987.78,2019-09-30
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,1,201906,CLICK TRAVEL LTD,70,2019-09-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,2,201906,CLICK TRAVEL LTD,105.5,2019-09-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,5,201906,CLICK TRAVEL LTD,9.4,2019-09-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,6,201906,CLICK TRAVEL LTD,12,2019-09-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,14,201906,CLICK TRAVEL LTD,119.15,2019-09-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,8,201906,CLICK TRAVEL LTD,24.7,2019-09-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,9,201906,CLICK TRAVEL LTD,27.3,2019-09-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,16,201906,CLICK TRAVEL LTD,27.7,2019-09-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001281,19,201906,CLICK TRAVEL LTD,24.9,2019-09-18
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44048836,0,201906,STRICTLY TABLES & CHAIRS,4295.3,2019-09-12
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44048836,2,201906,STRICTLY TABLES & CHAIRS,145,2019-09-12
Corporate Services & Governance,Supplies and Services,Comms & Computing,41259699,1,201906,ROYAL MAIL,8536.34,2019-09-20
Corporate Services & Governance,Supplies and Services,Other Running Costs,41260438,1,201906,ELECTORAL REFORM SERVICES,5264.42,2019-09-26
Corporate Resources,Transfer Payments,Transfer Payments,148032583,1,201906,DERE STREET BARRISTERS,500,2019-09-05
Corporate Resources,Supplies and Services,Comms & Computing,44047625,0,201906,DELL COMPUTER CORPORATION LTD,480.71,2019-09-03
Corporate Resources,Supplies and Services,Comms & Computing,44047626,0,201906,DELL COMPUTER CORPORATION LTD,480.71,2019-09-03
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",44051223,0,201906,BARNSLEY MBC,3000,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045741,1,201906,INFORMATION COMMISSIONER,2900,2019-09-25
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41258787,1,201906,ALLPAY LTD,3226.12,2019-09-04
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",44048818,0,201906,THE PICTURE FRAMER AND MORE,651,2019-09-05
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,6,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,3,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,12,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,1,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,7,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,8,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,9,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,4,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,11,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,13,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,2,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,10,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,14,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Premises,Energy,41259530,1,201906,GATESHEAD ENERGY COMPANY LTD,3371.49,2019-09-16
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147045746,5,201906,TV LICENSING,154.5,2019-09-26
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44048329,0,201906,ASKEWS LIBRARY SERVICES LTD,1222.84,2019-09-16
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44048330,0,201906,ASKEWS LIBRARY SERVICES LTD,1315.98,2019-09-16
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44051411,0,201906,ASKEWS LIBRARY SERVICES LTD,1497.73,2019-09-26
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44049045,1,201906,BUNZL CLEANING & HYGIENE SUPPLIES,500.55,2019-09-10
Corporate Resources,Supplies and Services,Comms & Computing,147045747,1,201906,PITNEY BOWES PURCHASE POWER,2500,2019-09-26
Corporate Resources,Supplies and Services,Comms & Computing,44049152,0,201906,BIBLIOTHECA LIMITED,998,2019-09-10
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44051445,0,201906,QUICKSILVER,3452,2019-09-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148032582,1,201906,ZURICH MUNICIPAL,3200,2019-09-05
Corporate Resources,Supplies and Services,Advertising,44049209,0,201906,PRIMARY TIMES NORTH EAST,5193.75,2019-09-12
Corporate Resources,Supplies and Services,Advertising,147045546,1,201906,JONSIGNS LTD,9783.73,2019-09-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44047998,0,201906,JENNIFER SAVILLE TRADING AS SAVIMEDIA,2500,2019-09-13
Corporate Resources,Supplies and Services,Catering & Provisions,41259227,1,201906,THE TIPSY TRAILER CARAVAN BAR,630,2019-09-13
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44051016,0,201906,PES SECURITY,2642.1,2019-09-24
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44051434,0,201906,ACTAVO (UK) LTD,1152,2019-09-30
Corporate Resources,Supplies and Services,Other Running Costs,41258898,1,201906,PES SECURITY,705.55,2019-09-13
Corporate Resources,Supplies and Services,Other Running Costs,41258899,1,201906,PES SECURITY,4264.3,2019-09-13
Corporate Resources,Supplies and Services,Other Running Costs,44050752,0,201906,STEVE WHITE T/A STEVE KAOS,500,2019-09-20
Corporate Resources,Third Party Payments,Third Party Payments,41256075,1,201906,THE TOUR OF BRITAIN,37500,2019-09-06
Corporate Resources,Premises,Rep & Maint,44048165,0,201906,LABOSPORT LTD,2615,2019-09-03
Corporate Resources,Supplies and Services,Other Running Costs,44051079,1,201906,SUNDERLAND CITY COUNCIL,64.75,2019-09-24
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41260435,1,201906,INITIAL WASHROOM SOLUTIONS,571.06,2019-09-30
Corporate Resources,Supplies and Services,Catering & Provisions,41258568,1,201906,SELECTA UK LTD,7.5,2019-09-02
Corporate Resources,Supplies and Services,Catering & Provisions,41258568,2,201906,SELECTA UK LTD,569.64,2019-09-02
Corporate Resources,Supplies and Services,Catering & Provisions,41259795,1,201906,MOLSON COORS BREWING COMPANY,459.71,2019-09-20
Corporate Resources,Supplies and Services,Catering & Provisions,41260064,1,201906,MOLSON COORS BREWING COMPANY,647.36,2019-09-23
Corporate Resources,Supplies and Services,Catering & Provisions,41260284,1,201906,BATLEYS LTD,115.2,2019-09-30
Corporate Resources,Supplies and Services,Catering & Provisions,41260284,2,201906,BATLEYS LTD,381.25,2019-09-30
Corporate Resources,Premises,Energy,41258468,1,201906,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2105.44,2019-09-13
Corporate Resources,Premises,Energy,41258510,1,201906,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1979.47,2019-09-13
Corporate Resources,Premises,Energy,44049219,0,201906,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2105.44,2019-09-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41258976,1,201906,ALISON BLACK LTD T/A SPORTMAX,570.1,2019-09-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41258976,2,201906,ALISON BLACK LTD T/A SPORTMAX,77.9,2019-09-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41258976,3,201906,ALISON BLACK LTD T/A SPORTMAX,10.5,2019-09-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147045572,5,201906,SHC LEISURE LTD TRADING AS THE SWIMHAT COMPANY,882,2019-09-13
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41258941,1,201906,BRENNTAG UK LTD,575.13,2019-09-09
Corporate Resources,Supplies and Services,Comms & Computing,41260427,1,201906,TECHNOGYM UK LTD,487.6,2019-09-30
Corporate Resources,Supplies and Services,Comms & Computing,41260429,1,201906,TECHNOGYM UK LTD,1956.3,2019-09-30
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41260497,1,201906,INITIAL WASHROOM SOLUTIONS,436.19,2019-09-30
Corporate Resources,Supplies and Services,Other Running Costs,44051079,4,201906,SUNDERLAND CITY COUNCIL,64.75,2019-09-24
Corporate Resources,Premises,Energy,41259511,1,201906,GATESHEAD ENERGY COMPANY LTD,9719.71,2019-09-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41259798,1,201906,ALISON BLACK LTD T/A SPORTMAX,686.85,2019-09-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41259798,2,201906,ALISON BLACK LTD T/A SPORTMAX,85.2,2019-09-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41259798,3,201906,ALISON BLACK LTD T/A SPORTMAX,10.5,2019-09-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41260432,1,201906,TECHNOGYM UK LTD,918.8,2019-09-30
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41260433,1,201906,TECHNOGYM UK LTD,4041.64,2019-09-30
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147045572,4,201906,SHC LEISURE LTD TRADING AS THE SWIMHAT COMPANY,882,2019-09-13
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41259321,1,201906,BRENNTAG UK LTD,563.99,2019-09-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41259638,1,201906,BRENNTAG UK LTD,563.99,2019-09-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41260020,1,201906,INITIAL WASHROOM SOLUTIONS,617.38,2019-09-23
Corporate Resources,Supplies and Services,Other Running Costs,44051079,0,201906,SUNDERLAND CITY COUNCIL,129.5,2019-09-24
Corporate Resources,Supplies and Services,Catering & Provisions,60187846,0,201906,BATLEYS LTD,72.42,2019-09-09
Corporate Resources,Supplies and Services,Catering & Provisions,60187846,1,201906,BATLEYS LTD,547.06,2019-09-09
Corporate Resources,Supplies and Services,Catering & Provisions,60188035,0,201906,BATLEYS LTD,539.24,2019-09-16
Corporate Resources,Supplies and Services,Catering & Provisions,60188035,1,201906,BATLEYS LTD,51.64,2019-09-16
Corporate Resources,Supplies and Services,Catering & Provisions,60189245,0,201906,BATLEYS LTD,379.57,2019-09-30
Corporate Resources,Supplies and Services,Catering & Provisions,60189245,1,201906,BATLEYS LTD,62.22,2019-09-30
Corporate Resources,Premises,Energy,41258467,1,201906,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1926.74,2019-09-13
Corporate Resources,Premises,Energy,41258508,1,201906,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1812.21,2019-09-13
Corporate Resources,Premises,Energy,44049218,0,201906,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1926.74,2019-09-17
Corporate Resources,Premises,Energy,44049220,0,201906,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1926.74,2019-09-17
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41258977,1,201906,ALISON BLACK LTD T/A SPORTMAX,671.25,2019-09-09
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41258977,2,201906,ALISON BLACK LTD T/A SPORTMAX,54.4,2019-09-09
