Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Community Based Services,Supplies and Services,Comms & Computing,148012202,133,201406,O2 (UK) LTD,4.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,132,201406,O2 (UK) LTD,4.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148011963,108,201406,O2 (UK) LTD,7.43,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,134,201406,O2 (UK) LTD,9.00,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,133,201406,O2 (UK) LTD,9.00,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012202,140,201406,O2 (UK) LTD,15.00,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,139,201406,O2 (UK) LTD,15.00,2014-09-26
Community Based Services,Transport,Public Transport and Taxi Fares,148011950,9,201406,CLICK TRAVEL LTD,42.40,2014-09-04
Community Based Services,Transport,Public Transport and Taxi Fares,148011950,10,201406,CLICK TRAVEL LTD,91.38,2014-09-04
Community Based Services,Supplies and Services,"Printing, Stationery etc",147008999,6,201406,INTERCHANGE NEWS,37.81,2014-09-03
Community Based Services,Supplies and Services,Comms & Computing,148012202,178,201406,O2 (UK) LTD,30.00,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,177,201406,O2 (UK) LTD,30.00,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148011963,113,201406,O2 (UK) LTD,8.80,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,139,201406,O2 (UK) LTD,43.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,138,201406,O2 (UK) LTD,44.65,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,43808373,0,201406,ORACLE CORPORATION UK LTD,6824.22,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,177,201406,O2 (UK) LTD,15.00,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,176,201406,O2 (UK) LTD,15.00,2014-09-26
Community Based Services,Transport,Public Transport and Taxi Fares,148012246,33,201406,CLICK TRAVEL LTD,104.28,2014-09-26
Community Based Services,Transport,Public Transport and Taxi Fares,148012246,34,201406,CLICK TRAVEL LTD,115.12,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148011963,109,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,135,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,134,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Transport,Public Transport and Taxi Fares,148012171,18,201406,CLICK TRAVEL LTD,136.32,2014-09-19
Community Based Services,Third Party Payments,Third Party Payments,41078879,1,201406,YOUR VOICE COUNTS,8910.00,2014-09-17
Community Based Services,Third Party Payments,Third Party Payments,41078786,1,201406,CARERS FEDERATION LTD,1967.24,2014-09-09
Community Based Services,Third Party Payments,Third Party Payments,41078787,1,201406,CARERS FEDERATION LTD,1495.24,2014-09-09
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147010041,1,201406,ST ANDREWS CHURCH,770.40,2014-09-24
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147010091,1,201406,SUNNISIDE & DISTRICT LOCAL HISTORY SOC.,1000.00,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148011963,110,201406,O2 (UK) LTD,55.60,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,136,201406,O2 (UK) LTD,212.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,135,201406,O2 (UK) LTD,213.44,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148011963,111,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,137,201406,O2 (UK) LTD,4.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,136,201406,O2 (UK) LTD,4.50,2014-09-26
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41083525,1,201406,GREGORYS NORTH EAST LTD,670.00,2014-09-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43806547,0,201406,GREGORY'S CARPETS,686.00,2014-09-01
Community Based Services,Supplies and Services,Comms & Computing,148011963,148,201406,O2 (UK) LTD,13.18,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,182,201406,O2 (UK) LTD,13.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,181,201406,O2 (UK) LTD,13.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,41084469,1,201406,VIRGIN MEDIA PAYMENTS LTD,355.00,2014-09-18
Community Based Services,Supplies and Services,Comms & Computing,148012179,1,201406,VIRGIN MEDIA PAYMENTS LTD,1665.00,2014-09-22
Community Based Services,Supplies and Services,Comms & Computing,148011963,149,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,150,201406,O2 (UK) LTD,15.12,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,151,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,152,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,153,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,154,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,155,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,156,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,157,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,183,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,184,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,185,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,186,201406,O2 (UK) LTD,77.98,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,187,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,188,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,189,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,190,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,191,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,182,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,183,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,184,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,185,201406,O2 (UK) LTD,81.02,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,186,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,187,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,188,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,189,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,190,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Premises,Rep & Maint,41085995,1,201406,TUNSTALL HEALTHCARE (UK) LTD,4563.14,2014-09-30
Community Based Services,Supplies and Services,Comms & Computing,148012202,192,201406,O2 (UK) LTD,16.32,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,191,201406,O2 (UK) LTD,19.17,2014-09-26
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147010029,1,201406,KAYS COTTAGES  SQUARE HOUSES,1014.15,2014-09-24
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147010040,1,201406,HALGARTH TENANT & RESIDENT ASSOCIATION,992.00,2014-09-24
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147010093,1,201406,MOSSPOOL COMMITTEE,1044.00,2014-09-24
Community Based Services,Premises,Security & Insurance,147009438,1,201406,ORBIS PROTECT LTD,4065.00,2014-09-02
Community Based Services,Premises,Security & Insurance,147009449,1,201406,ORBIS PROTECT LTD,730.80,2014-09-02
Community Based Services,Premises,Security & Insurance,147009450,1,201406,ORBIS PROTECT LTD,680.00,2014-09-02
Community Based Services,Premises,Security & Insurance,147009452,1,201406,ORBIS PROTECT LTD,609.00,2014-09-02
Community Based Services,Premises,Security & Insurance,147009877,1,201406,ORBIS PROTECT LTD,953.82,2014-09-16
Community Based Services,Premises,Security & Insurance,147009878,1,201406,ORBIS PROTECT LTD,667.92,2014-09-16
Community Based Services,Transport,Public Transport and Taxi Fares,148012170,17,201406,CLICK TRAVEL LTD,109.46,2014-09-19
Community Based Services,Transport,Public Transport and Taxi Fares,148012170,21,201406,CLICK TRAVEL LTD,74.41,2014-09-19
Community Based Services,Transport,Public Transport and Taxi Fares,148012246,15,201406,CLICK TRAVEL LTD,9.00,2014-09-26
Community Based Services,Transport,Car Allowances,148012152,13,201406,COMMONWHEELS CIC,3.30,2014-09-18
Community Based Services,Transport,Car Allowances,148012152,41,201406,COMMONWHEELS CIC,99.07,2014-09-18
Community Based Services,Supplies and Services,Comms & Computing,41084017,1,201406,ABRITAS,17072.00,2014-09-09
Community Based Services,Supplies and Services,Comms & Computing,148011963,158,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,159,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,193,201406,O2 (UK) LTD,4.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,194,201406,O2 (UK) LTD,4.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,195,201406,O2 (UK) LTD,8.68,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,192,201406,O2 (UK) LTD,4.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,193,201406,O2 (UK) LTD,35.09,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,194,201406,O2 (UK) LTD,4.50,2014-09-26
Community Based Services,Supplies and Services,Other Running Costs,148012021,1,201406,MARSH LTD,28073.27,2014-09-09
Community Based Services,Transport,Public Transport and Taxi Fares,148011949,1,201406,CLICK TRAVEL LTD,5.80,2014-09-04
Community Based Services,Transport,Public Transport and Taxi Fares,148011949,15,201406,CLICK TRAVEL LTD,136.52,2014-09-04
Community Based Services,Transport,Car Allowances,148012152,14,201406,COMMONWHEELS CIC,0.60,2014-09-18
Community Based Services,Transport,Car Allowances,148012152,42,201406,COMMONWHEELS CIC,99.07,2014-09-18
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43810845,0,201406,SUPPLIES TEAM LTD,796.76,2014-09-22
Community Based Services,Supplies and Services,Comms & Computing,148011963,160,201406,O2 (UK) LTD,6.64,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,161,201406,O2 (UK) LTD,10.81,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,162,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,163,201406,O2 (UK) LTD,0.63,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,164,201406,O2 (UK) LTD,8.46,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,165,201406,O2 (UK) LTD,3.55,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,166,201406,O2 (UK) LTD,3.86,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,196,201406,O2 (UK) LTD,43.91,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,197,201406,O2 (UK) LTD,19.25,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,198,201406,O2 (UK) LTD,4.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,199,201406,O2 (UK) LTD,51.51,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,200,201406,O2 (UK) LTD,31.13,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,201,201406,O2 (UK) LTD,36.62,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,202,201406,O2 (UK) LTD,24.83,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,203,201406,O2 (UK) LTD,19.00,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,195,201406,O2 (UK) LTD,36.90,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,196,201406,O2 (UK) LTD,19.49,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,197,201406,O2 (UK) LTD,4.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,198,201406,O2 (UK) LTD,39.72,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,199,201406,O2 (UK) LTD,36.28,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,200,201406,O2 (UK) LTD,33.12,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,201,201406,O2 (UK) LTD,22.17,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,202,201406,O2 (UK) LTD,19.00,2014-09-26
Community Based Services,Transport,Public Transport and Taxi Fares,148012170,7,201406,CLICK TRAVEL LTD,77.53,2014-09-19
Community Based Services,Transport,Public Transport and Taxi Fares,148012170,19,201406,CLICK TRAVEL LTD,90.88,2014-09-19
Community Based Services,Transport,Public Transport and Taxi Fares,148012170,20,201406,CLICK TRAVEL LTD,90.88,2014-09-19
Community Based Services,Supplies and Services,Comms & Computing,148011963,167,201406,O2 (UK) LTD,20.03,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148011963,168,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,204,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,205,201406,O2 (UK) LTD,39.36,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,203,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148012274,204,201406,O2 (UK) LTD,37.00,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148011963,145,201406,O2 (UK) LTD,35.21,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,179,201406,O2 (UK) LTD,36.04,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,178,201406,O2 (UK) LTD,40.50,2014-09-26
Community Based Services,Premises,Rep & Maint,43809261,0,201406,CARE-ABILITY,435.00,2014-09-08
Community Based Services,Supplies and Services,Comms & Computing,148011963,146,201406,O2 (UK) LTD,11.60,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,180,201406,O2 (UK) LTD,26.47,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,179,201406,O2 (UK) LTD,13.50,2014-09-26
Community Based Services,Supplies and Services,Comms & Computing,148011963,147,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,181,201406,O2 (UK) LTD,4.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,180,201406,O2 (UK) LTD,4.50,2014-09-26
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43809272,0,201406,AKARI CARE (ALEXANDRA HOUSE),468.00,2014-09-09
Community Based Services,Supplies and Services,Comms & Computing,148012202,33,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,33,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43809862,0,201406,NEW CENTURY RAGTIME ORCHESTRA,1201.50,2014-09-10
Community Based Services,Supplies and Services,Comms & Computing,148011963,22,201406,O2 (UK) LTD,4.17,2014-09-05
Community Based Services,Supplies and Services,Advertising,41083379,1,201406,CRACK LTD,400.00,2014-09-08
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43813408,0,201406,NORTHERN PRINT STUDIO LTD,700.00,2014-09-30
Community Based Services,Supplies and Services,Comms & Computing,148011963,23,201406,O2 (UK) LTD,4.03,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,34,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,34,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",147009416,1,201406,REDACTED - Personal Information,500.00,2014-09-02
Community Based Services,Employees,Indirect Employee Expenses,43808359,0,201406,HIGHFIELD AWARDING BODY FOR COMPLIANCE LTD,600.00,2014-09-02
Community Based Services,Transport,Public Transport and Taxi Fares,148012246,40,201406,CLICK TRAVEL LTD,47.94,2014-09-26
Community Based Services,Supplies and Services,"Printing, Stationery etc",43813152,0,201406,PLASTIC CARD SERVICES LTD,1440.65,2014-09-29
Community Based Services,Supplies and Services,Comms & Computing,148011963,24,201406,O2 (UK) LTD,4.50,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,35,201406,O2 (UK) LTD,40.32,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,35,201406,O2 (UK) LTD,38.44,2014-09-26
Community Based Services,Supplies and Services,Other Running Costs,41070699,1,201406,DEBIT FINANCE COLLECTIONS PLC,1296.00,2014-09-01
Community Based Services,Supplies and Services,Other Running Costs,41070700,1,201406,DEBIT FINANCE COLLECTIONS PLC,1296.00,2014-09-01
Community Based Services,Premises,Ground Maint,43810016,0,201406,HB SPORT SURFACES LTD,1595.00,2014-09-10
Community Based Services,Premises,Security & Insurance,43813136,0,201406,STATUS SECURITY SYSTEMS LTD,372.00,2014-09-29
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43808849,0,201406,BROXAP LTD,460.00,2014-09-04
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43808850,0,201406,FULLI'S WHOLESALE LTD,390.70,2014-09-08
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43809940,0,201406,BUNZL CLEANING & HYGIENE SUPPLIES,478.81,2014-09-10
Community Based Services,Supplies and Services,Catering & Provisions,41084450,1,201406,MOLSON COORS BREWING COMPANY,432.57,2014-09-15
Community Based Services,Supplies and Services,Catering & Provisions,41084678,1,201406,MOLSON COORS BREWING COMPANY,1002.26,2014-09-15
Community Based Services,Supplies and Services,Catering & Provisions,41084679,1,201406,MOLSON COORS BREWING COMPANY,800.44,2014-09-15
Community Based Services,Supplies and Services,Catering & Provisions,41083026,1,201406,AUTOBAR VENDING SERVICES LTD,1691.00,2014-09-15
Community Based Services,Supplies and Services,Catering & Provisions,41083185,1,201406,BATLEYS LTD,406.50,2014-09-03
Community Based Services,Supplies and Services,Catering & Provisions,41083185,2,201406,BATLEYS LTD,56.52,2014-09-03
Community Based Services,Supplies and Services,Catering & Provisions,41083269,1,201406,COCA-COLA ENTERPRISES LTD,543.90,2014-09-03
Community Based Services,Supplies and Services,Catering & Provisions,41083660,1,201406,PETER'S FOOD SERVICE LTD,433.20,2014-09-08
Community Based Services,Supplies and Services,Catering & Provisions,41084044,1,201406,LICENCED WHOLESALE COMPANY,839.55,2014-09-10
Community Based Services,Supplies and Services,Catering & Provisions,41085067,1,201406,BATLEYS LTD,223.71,2014-09-22
Community Based Services,Supplies and Services,Catering & Provisions,41085067,2,201406,BATLEYS LTD,335.81,2014-09-22
Community Based Services,Supplies and Services,Other Running Costs,43810751,6,201406,CITY OF SUNDERLAND,78.75,2014-09-24
Community Based Services,Supplies and Services,Other Running Costs,43810754,6,201406,CITY OF SUNDERLAND,78.75,2014-09-24
Community Based Services,Supplies and Services,Other Running Costs,43810751,8,201406,CITY OF SUNDERLAND,22.50,2014-09-24
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43795547,4,201406,EUROCOIN LTD,280.00,2014-09-05
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41082728,1,201406,BRENNTAG UK LTD,641.71,2014-09-15
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41084690,1,201406,DE LAGE LANDEN LEASING LTD,1870.75,2014-09-15
Community Based Services,Supplies and Services,Other Running Costs,43810751,5,201406,CITY OF SUNDERLAND,45.00,2014-09-24
Community Based Services,Supplies and Services,Other Running Costs,43810754,5,201406,CITY OF SUNDERLAND,56.25,2014-09-24
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147009988,1,201406,GATESHEAD LEAM LANE ABC,561.50,2014-09-19
Community Based Services,Premises,Rep & Maint,43808381,0,201406,EISOTECH SERVICES,677.00,2014-09-01
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43795547,0,201406,EUROCOIN LTD,280.00,2014-09-05
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43810142,0,201406,BUNZL CLEANING & HYGIENE SUPPLIES,449.48,2014-09-11
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43809038,0,201406,POWER WHOLESALE LTD,384.26,2014-09-05
Community Based Services,Supplies and Services,Catering & Provisions,41083681,1,201406,ARCO LTD,885.35,2014-09-09
Community Based Services,Supplies and Services,Catering & Provisions,41083268,1,201406,COCA-COLA ENTERPRISES LTD,558.72,2014-09-03
Community Based Services,Supplies and Services,Catering & Provisions,41083680,1,201406,GM PACKAGING UK LTD,426.38,2014-09-09
Community Based Services,Supplies and Services,Comms & Computing,148011963,25,201406,O2 (UK) LTD,0.48,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,36,201406,O2 (UK) LTD,14.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,36,201406,O2 (UK) LTD,14.50,2014-09-26
Community Based Services,Supplies and Services,Other Running Costs,43810751,7,201406,CITY OF SUNDERLAND,45.00,2014-09-24
Community Based Services,Supplies and Services,Other Running Costs,43810754,7,201406,CITY OF SUNDERLAND,56.25,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148011963,26,201406,O2 (UK) LTD,1.85,2014-09-05
Community Based Services,Supplies and Services,Comms & Computing,148012202,37,201406,O2 (UK) LTD,4.50,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,37,201406,O2 (UK) LTD,4.50,2014-09-26
Community Based Services,Supplies and Services,Other Running Costs,43810751,0,201406,CITY OF SUNDERLAND,45.00,2014-09-24
Community Based Services,Supplies and Services,Other Running Costs,43810754,0,201406,CITY OF SUNDERLAND,45.00,2014-09-24
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147009872,1,201406,COMPETITION LINE UK LTD,51.20,2014-09-16
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147009872,2,201406,COMPETITION LINE UK LTD,313.91,2014-09-16
Community Based Services,Premises,Energy,43810224,0,201406,ENER-G COMBINED POWER LTD,506.50,2014-09-24
Community Based Services,Premises,Energy,43810225,0,201406,ENER-G COMBINED POWER LTD,1871.08,2014-09-24
Community Based Services,Premises,Energy,43810226,0,201406,ENER-G COMBINED POWER LTD,2303.80,2014-09-24
Community Based Services,Premises,Energy,43810227,0,201406,ENER-G COMBINED POWER LTD,2527.24,2014-09-24
Community Based Services,Premises,Energy,43810228,0,201406,ENER-G COMBINED POWER LTD,1841.78,2014-09-24
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43795547,1,201406,EUROCOIN LTD,280.00,2014-09-05
Community Based Services,Supplies and Services,Other Running Costs,43810751,1,201406,CITY OF SUNDERLAND,45.00,2014-09-24
Community Based Services,Supplies and Services,Other Running Costs,43810754,1,201406,CITY OF SUNDERLAND,56.25,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012202,38,201406,O2 (UK) LTD,3.63,2014-09-24
Community Based Services,Supplies and Services,Comms & Computing,148012274,38,201406,O2 (UK) LTD,3.63,2014-09-26
Community Based Services,Supplies and Services,Other Running Costs,43810751,3,201406,CITY OF SUNDERLAND,45.00,2014-09-24
