Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Central Services,Supplies and Services,Miscellaneous Supplies,42390398,4,201210,HMCS,189.00,2013-01-03
Central Services,Supplies and Services,Comms & Computing,42390478,34,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390478,35,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390478,36,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390478,37,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390488,33,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390488,34,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390488,35,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390488,36,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390497,28,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390497,29,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390497,30,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390497,31,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390498,35,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390498,36,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390498,37,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390498,38,201210,VIRGIN MEDIA BUSINESS,34.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390502,3,201210,VIRGIN MEDIA BUSINESS,618.54,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390502,4,201210,VIRGIN MEDIA BUSINESS,698.29,2013-01-04
Central Services,Supplies and Services,"Printing, Stationery etc",42390504,2,201210,OCE UK LTD,2682.90,2013-01-04
Central Services,Supplies and Services,"Printing, Stationery etc",42390522,2,201210,OCE UK LTD,19010.23,2013-01-04
Central Services,Supplies and Services,Comms & Computing,42390628,2,201210,REED BUSINESS INFORMATION,1820.00,2013-01-07
Central Services,Support Services,Support Services,42390646,2,201210,CITY OF NEWCASTLE UPON TYNE,12250.00,2013-01-07
Central Services,Supplies and Services,Comms & Computing,42390647,2,201210,UNIT4 BUSINESS SOFTWARE LTD,10339.59,2013-01-07
Central Services,Supplies and Services,Comms & Computing,42390657,3,201210,VIRGIN MEDIA BUSINESS,1386.07,2013-01-14
Central Services,Supplies and Services,Comms & Computing,42390657,4,201210,VIRGIN MEDIA BUSINESS,601.15,2013-01-14
Central Services,Supplies and Services,Comms & Computing,42390669,2,201210,POSTAGE BY PHONE-PITNEY BOWES,8000.00,2013-01-07
Central Services,Supplies and Services,Comms & Computing,42390805,11,201210,ROYAL MAIL,1051.50,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390805,12,201210,ROYAL MAIL,133.61,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390805,6,201210,ROYAL MAIL,154.71,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390805,7,201210,ROYAL MAIL,527.08,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390805,8,201210,ROYAL MAIL,34.82,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390805,13,201210,ROYAL MAIL,70.00,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390805,10,201210,ROYAL MAIL,1776.07,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390805,9,201210,ROYAL MAIL,1491.51,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390806,11,201210,ROYAL MAIL,799.59,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390806,12,201210,ROYAL MAIL,400.46,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390806,6,201210,ROYAL MAIL,213.75,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390806,7,201210,ROYAL MAIL,338.31,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390806,8,201210,ROYAL MAIL,37.98,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390806,13,201210,ROYAL MAIL,50.00,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390806,10,201210,ROYAL MAIL,746.18,2013-01-08
Central Services,Supplies and Services,Comms & Computing,42390806,9,201210,ROYAL MAIL,702.46,2013-01-08
Central Services,Supplies and Services,"Furn, Equip & Mats",42390865,2,201210,OCE FINANCE,2400.00,2013-01-08
Central Services,Third Party Payments,Third Party Payments,42391123,3,201210,NEWCASTLE & GATESHEAD INITIATIVE,33000.00,2013-01-09
Central Services,Supplies and Services,Miscellaneous Supplies,42391123,4,201210,NEWCASTLE & GATESHEAD INITIATIVE,15000.00,2013-01-09
Central Services,Third Party Payments,Third Party Payments,42391124,3,201210,NEWCASTLE & GATESHEAD INITIATIVE,33000.00,2013-01-09
Central Services,Supplies and Services,Miscellaneous Supplies,42391124,4,201210,NEWCASTLE & GATESHEAD INITIATIVE,15000.00,2013-01-09
Central Services,Third Party Payments,Third Party Payments,42391125,2,201210,NEWCASTLE & GATESHEAD INITIATIVE,12500.00,2013-01-09
Central Services,Third Party Payments,Third Party Payments,42391126,2,201210,NEWCASTLE & GATESHEAD INITIATIVE,12500.00,2013-01-09
Central Services,Support Services,Support Services,42391130,2,201210,MAZARS LLP,17226.00,2013-01-09
Central Services,Supplies and Services,"Licenses, Housing, Fees",42391544,2,201210,HMCTS,1050.00,2013-01-09
Central Services,Supplies and Services,"Grants, Contribs & Subs",42391785,2,201210,ALARM,435.00,2013-01-10
Central Services,Transport,Public Transport and Taxi Fares,42391882,23,201210,CLICK TRAVEL LTD,44.42,2013-01-10
Central Services,Transport,Public Transport and Taxi Fares,42391882,24,201210,CLICK TRAVEL LTD,44.42,2013-01-10
Central Services,Premises,Rent,42391909,3,201210,DTZ DTL LTD,23797.80,2013-01-11
Central Services,Premises,Rent,42391909,4,201210,DTZ DTL LTD,6108.00,2013-01-11
Central Services,Supplies and Services,"Furn, Equip & Mats",42392234,2,201210,OCE FINANCE,593.04,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392236,2,201210,WRIGHT COACH & DEVELOPMENT LTD,425.00,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392237,2,201210,THE STROKE ASSOCIATION,900.00,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392238,2,201210,TURN  IT AROUND TRAINING,1500.00,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392240,2,201210,NORTH EAST AUTISM SOCIETY,600.00,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392242,2,201210,REDACTED - Personal Information,500.00,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392245,2,201210,GATESHEAD COLLEGE,1500.00,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392248,2,201210,NEW COLLEGE DURHAM,1000.00,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392249,2,201210,NEW COLLEGE DURHAM,440.00,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392283,2,201210,THE STROKE ASSOCIATION,900.00,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,291,201210,O2 (UK) LTD,30.00,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,292,201210,O2 (UK) LTD,31.63,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,293,201210,O2 (UK) LTD,24.29,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,303,201210,O2 (UK) LTD,26.00,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,299,201210,O2 (UK) LTD,14.42,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,295,201210,O2 (UK) LTD,22.81,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,296,201210,O2 (UK) LTD,17.47,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,297,201210,O2 (UK) LTD,0.06,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,298,201210,O2 (UK) LTD,26.89,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,294,201210,O2 (UK) LTD,4.57,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,300,201210,O2 (UK) LTD,610.85,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,301,201210,O2 (UK) LTD,82.01,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,302,201210,O2 (UK) LTD,16.11,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,306,201210,O2 (UK) LTD,17.76,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,305,201210,O2 (UK) LTD,13.00,2013-01-11
Central Services,Supplies and Services,Comms & Computing,42392317,308,201210,O2 (UK) LTD,31.39,2013-01-11
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392366,2,201210,REDACTED - Personal Information,840.00,2013-01-14
Central Services,Support Services,Support Services,42392368,2,201210,CITY OF SUNDERLAND,1004.85,2013-01-14
Central Services,Supplies and Services,"Printing, Stationery etc",42392377,2,201210,CUSTOM CARD IBS,2401.47,2013-01-14
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392387,2,201210,REDACTED - Personal Information,850.00,2013-01-14
Central Services,Supplies and Services,"Furn, Equip & Mats",42392389,2,201210,ING LEASE UK LTD,2416.00,2013-01-14
Central Services,Transport,Car Allowances,42392745,45,201210,COMMONWHEELS CIC,16.00,2013-01-16
Central Services,Transport,Car Allowances,42392745,46,201210,COMMONWHEELS CIC,20.25,2013-01-16
Central Services,Transport,Car Allowances,42392745,52,201210,COMMONWHEELS CIC,1.65,2013-01-16
Central Services,Transport,Car Allowances,42392745,51,201210,COMMONWHEELS CIC,8.55,2013-01-16
Central Services,Transport,Car Allowances,42392745,49,201210,COMMONWHEELS CIC,86.00,2013-01-16
Central Services,Transport,Car Allowances,42392745,50,201210,COMMONWHEELS CIC,107.25,2013-01-16
Central Services,Transport,Car Allowances,42392745,74,201210,COMMONWHEELS CIC,30.00,2013-01-16
Central Services,Transport,Car Allowances,42392745,47,201210,COMMONWHEELS CIC,49.00,2013-01-16
Central Services,Transport,Car Allowances,42392745,48,201210,COMMONWHEELS CIC,60.75,2013-01-16
Central Services,Transport,Car Allowances,42392745,53,201210,COMMONWHEELS CIC,3.45,2013-01-16
Central Services,Transport,Car Allowances,42392745,75,201210,COMMONWHEELS CIC,10.00,2013-01-16
Central Services,Supplies and Services,"Licenses, Housing, Fees",42392761,2,201210,CITY OF SUNDERLAND,5312.76,2013-01-16
Central Services,Supplies and Services,Comms & Computing,42392891,2,201210,STORMFRONT RETAIL LTD,611.80,2013-01-17
Central Services,Supplies and Services,Comms & Computing,42392893,2,201210,UNITED CARLTON OFFICE SYSTEMS,575.00,2013-01-17
Central Services,Supplies and Services,Comms & Computing,42392894,2,201210,LANWAY CBS LTD,1225.14,2013-01-17
Central Services,Supplies and Services,Comms & Computing,42393082,2,201210,RETOX DIGITAL LIMITED,350.00,2013-01-17
Central Services,Supplies and Services,"Licenses, Housing, Fees",42393087,2,201210,REDACTED - Personal Information,2850.00,2013-01-17
Central Services,Supplies and Services,"Furn, Equip & Mats",42393100,2,201210,OCE UK LTD,685.00,2013-01-17
Central Services,Supplies and Services,"Furn, Equip & Mats",42393102,2,201210,OCE UK LTD,595.00,2013-01-17
Central Services,Transport,Public Transport and Taxi Fares,42393229,18,201210,CLICK TRAVEL LTD,263.08,2013-01-17
Central Services,Transport,Public Transport and Taxi Fares,42393229,41,201210,CLICK TRAVEL LTD,147.44,2013-01-17
Central Services,Transport,Public Transport and Taxi Fares,42393229,20,201210,CLICK TRAVEL LTD,7.84,2013-01-17
Central Services,Transport,Public Transport and Taxi Fares,42393229,38,201210,CLICK TRAVEL LTD,90.27,2013-01-17
Central Services,Employees,Indirect Employee Expenses,42393253,2,201210,NORTHGATEARINSO,461.67,2013-01-17
Central Services,Supplies and Services,Comms & Computing,42393678,284,201210,O2 (UK) LTD,30.04,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,285,201210,O2 (UK) LTD,29.37,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,286,201210,O2 (UK) LTD,22.28,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,296,201210,O2 (UK) LTD,26.00,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,292,201210,O2 (UK) LTD,14.07,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,288,201210,O2 (UK) LTD,17.38,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,289,201210,O2 (UK) LTD,17.99,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,290,201210,O2 (UK) LTD,0.15,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,291,201210,O2 (UK) LTD,26.00,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,287,201210,O2 (UK) LTD,2.83,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,293,201210,O2 (UK) LTD,624.97,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,294,201210,O2 (UK) LTD,95.58,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,295,201210,O2 (UK) LTD,21.56,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,299,201210,O2 (UK) LTD,19.72,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,298,201210,O2 (UK) LTD,13.00,2013-01-18
Central Services,Supplies and Services,Comms & Computing,42393678,301,201210,O2 (UK) LTD,18.45,2013-01-18
Central Services,Support Services,Support Services,42393836,2,201210,MAZARS LLP,17226.00,2013-01-18
Central Services,Premises,Energy,42393997,2,201210,DTZ DTL LTD,596.71,2013-01-22
Central Services,Supplies and Services,"Licenses, Housing, Fees",42394384,18,201210,CRIMINAL RECORDS BUREAU,880.00,2013-01-22
Central Services,Supplies and Services,"Licenses, Housing, Fees",42394385,17,201210,CRIMINAL RECORDS BUREAU,748.00,2013-01-22
Central Services,Supplies and Services,"Licenses, Housing, Fees",42394417,4,201210,ROSSENDALES COLLECT LTD,85.00,2013-01-23
Central Services,Supplies and Services,Comms & Computing,42394605,2,201210,DELL FINANCIAL SERVICES,648.65,2013-01-23
Central Services,Supplies and Services,Comms & Computing,42394606,2,201210,DELL FINANCIAL SERVICES,648.65,2013-01-23
Central Services,Supplies and Services,Comms & Computing,42394619,2,201210,CABLE & WIRELESS,2480.92,2013-01-23
Central Services,Third Party Payments,Third Party Payments,42394620,2,201210,CITY OF SUNDERLAND,10000.00,2013-01-23
Central Services,Supplies and Services,Comms & Computing,42394647,3,201210,VIRGIN MEDIA BUSINESS,65.30,2013-01-25
Central Services,Supplies and Services,Comms & Computing,42394647,4,201210,VIRGIN MEDIA BUSINESS,3402.08,2013-01-25
Central Services,Supplies and Services,Comms & Computing,42394655,2,201210,ROYAL MAIL,370.18,2013-01-24
Central Services,Transport,Public Transport and Taxi Fares,42394733,51,201210,CLICK TRAVEL LTD,186.82,2013-01-24
Central Services,Transport,Public Transport and Taxi Fares,42394733,45,201210,CLICK TRAVEL LTD,203.30,2013-01-24
Central Services,Transport,Public Transport and Taxi Fares,42394733,46,201210,CLICK TRAVEL LTD,203.30,2013-01-24
Central Services,Transport,Public Transport and Taxi Fares,42394733,68,201210,CLICK TRAVEL LTD,92.38,2013-01-24
Central Services,Supplies and Services,Comms & Computing,42394912,2,201210,FISCAL TECHNOLOGIES,995.00,2013-01-24
Central Services,Transport,Public Transport and Taxi Fares,42395245,61,201210,CENTRAL TAXIS OF GATESHEAD LIMITED,16.00,2013-01-25
Central Services,Supplies and Services,Comms & Computing,42395327,2,201210,LEXIS NEXIS UK,20000.00,2013-01-28
Central Services,Consultants,,42395333,2,201210,NORTHGATEARINSO,1900.00,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395400,11,201210,ROYAL MAIL,837.16,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395400,12,201210,ROYAL MAIL,57.66,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395400,6,201210,ROYAL MAIL,171.78,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395400,7,201210,ROYAL MAIL,555.96,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395400,8,201210,ROYAL MAIL,51.56,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395400,13,201210,ROYAL MAIL,60.00,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395400,10,201210,ROYAL MAIL,52.32,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395400,9,201210,ROYAL MAIL,868.09,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395401,11,201210,ROYAL MAIL,499.28,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395401,12,201210,ROYAL MAIL,43.71,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395401,6,201210,ROYAL MAIL,138.26,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395401,7,201210,ROYAL MAIL,373.56,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395401,8,201210,ROYAL MAIL,23.79,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395401,13,201210,ROYAL MAIL,40.00,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395401,10,201210,ROYAL MAIL,1530.69,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395401,9,201210,ROYAL MAIL,423.41,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395402,11,201210,ROYAL MAIL,856.17,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395402,12,201210,ROYAL MAIL,454.82,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395402,6,201210,ROYAL MAIL,174.21,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395402,7,201210,ROYAL MAIL,254.47,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395402,8,201210,ROYAL MAIL,36.47,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395402,13,201210,ROYAL MAIL,50.00,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395402,10,201210,ROYAL MAIL,394.38,2013-01-28
Central Services,Supplies and Services,Comms & Computing,42395402,9,201210,ROYAL MAIL,1527.67,2013-01-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",42395436,14,201210,HMCTS,70.00,2013-01-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",42395436,8,201210,HMCTS,70.00,2013-01-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",42395436,12,201210,HMCTS,50.00,2013-01-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",42395436,13,201210,HMCTS,50.00,2013-01-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",42395436,17,201210,HMCTS,50.00,2013-01-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",42395436,18,201210,HMCTS,50.00,2013-01-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",42396077,2,201210,HAZEL SIMPSON TRAINING CONSULTANT,465.00,2013-01-30
Central Services,Supplies and Services,"Licenses, Housing, Fees",42396078,2,201210,STEFFANI SMITH CONSULTANCY IN CHILD PROTECTION,600.00,2013-01-30
Central Services,Supplies and Services,"Printing, Stationery etc",42396083,15,201210,INTERCHANGE NEWS,59.11,2013-01-30
Central Services,Supplies and Services,"Printing, Stationery etc",42396083,16,201210,INTERCHANGE NEWS,66.62,2013-01-30
Central Services,Supplies and Services,"Printing, Stationery etc",42396083,17,201210,INTERCHANGE NEWS,121.13,2013-01-30
Central Services,Supplies and Services,"Printing, Stationery etc",42396083,18,201210,INTERCHANGE NEWS,15.44,2013-01-30
Central Services,Supplies and Services,"Printing, Stationery etc",42396083,24,201210,INTERCHANGE NEWS,9.29,2013-01-30
Central Services,Supplies and Services,"Printing, Stationery etc",42396083,13,201210,INTERCHANGE NEWS,9.29,2013-01-30
Central Services,Supplies and Services,"Printing, Stationery etc",42396083,23,201210,INTERCHANGE NEWS,13.03,2013-01-30
Central Services,Supplies and Services,"Licenses, Housing, Fees",42396090,2,201210,INTER-FACE TRAINING AND CONSULTANCY LIMITED,840.00,2013-01-30
Central Services,Supplies and Services,Comms & Computing,42396327,3,201210,POSTAGE BY PHONE-PITNEY BOWES,8000.00,2013-01-30
Central Services,Supplies and Services,Comms & Computing,42396327,4,201210,POSTAGE BY PHONE-PITNEY BOWES,9.00,2013-01-30
Central Services,Transport,Public Transport and Taxi Fares,42396437,37,201210,CLICK TRAVEL LTD,43.90,2013-01-31
Central Services,Transport,Public Transport and Taxi Fares,42396437,27,201210,CLICK TRAVEL LTD,96.94,2013-01-31
Central Services,Transport,Public Transport and Taxi Fares,42396437,28,201210,CLICK TRAVEL LTD,96.94,2013-01-31
Central Services,Transport,Public Transport and Taxi Fares,42396437,29,201210,CLICK TRAVEL LTD,96.94,2013-01-31
Central Services,Supplies and Services,"Printing, Stationery etc",42396521,2,201210,WASHINTON DIRECT MAIL,1840.00,2013-01-31
Central Services,Supplies and Services,"Printing, Stationery etc",42396523,16,201210,INTERCHANGE NEWS,54.62,2013-01-31
Central Services,Supplies and Services,"Printing, Stationery etc",42396523,15,201210,INTERCHANGE NEWS,34.10,2013-01-31
Central Services,Supplies and Services,"Printing, Stationery etc",42396523,17,201210,INTERCHANGE NEWS,92.13,2013-01-31
Central Services,Supplies and Services,"Printing, Stationery etc",42396523,18,201210,INTERCHANGE NEWS,5.44,2013-01-31
Central Services,Supplies and Services,"Printing, Stationery etc",42396523,24,201210,INTERCHANGE NEWS,4.29,2013-01-31
Central Services,Supplies and Services,"Printing, Stationery etc",42396523,13,201210,INTERCHANGE NEWS,5.29,2013-01-31
Central Services,Supplies and Services,"Printing, Stationery etc",42396523,23,201210,INTERCHANGE NEWS,4.03,2013-01-31
Central Services,Purchase of Equipment,,43715726,2,201210,VIRGIN MEDIA BUSINESS,7415.94,2013-01-04
Central Services,Third Party Payments,Third Party Payments,43715768,2,201210,PROBRAND LTD,794.48,2013-01-04
Central Services,Supplies and Services,Comms & Computing,43715770,2,201210,SIEMENS ENTERPRISE COMMUNICATIONS LTD,1037.00,2013-01-04
Central Services,Other Costs,,43715771,2,201210,SOFTWARE BOX,133535.00,2013-01-04
Central Services,Other Costs,,43715771,3,201210,SOFTWARE BOX,5819.00,2013-01-04
Central Services,Supplies and Services,Comms & Computing,43715774,4,201210,CIVICA SERVICES LTD,32997.73,2013-01-04
Central Services,Purchase of Equipment,,43715774,3,201210,CIVICA SERVICES LTD,62702.75,2013-01-04
Central Services,Third Party Payments,Third Party Payments,43715775,2,201210,PROBRAND LTD,424.83,2013-01-04
Central Services,Purchase of Equipment,,43715781,2,201210,PHOENIX SOFTWARE LTD,95136.85,2013-01-04
Central Services,Supplies and Services,Comms & Computing,43715782,2,201210,POINT TO POINT LTD,6000.00,2013-01-04
Central Services,Purchase of Equipment,,43715789,4,201210,INSIGHT DIRECT UK LTD,1005.18,2013-01-04
Central Services,Purchase of Equipment,,43715789,3,201210,INSIGHT DIRECT UK LTD,2024.22,2013-01-04
Central Services,Purchase of Equipment,,43715790,2,201210,INSIGHT DIRECT UK LTD,383.38,2013-01-04
Central Services,Purchase of Equipment,,43715794,2,201210,INSIGHT DIRECT UK LTD,20059.20,2013-01-04
Central Services,Purchase of Equipment,,43715795,2,201210,INSIGHT DIRECT UK LTD,4098.85,2013-01-04
Central Services,Purchase of Equipment,,43715796,2,201210,INSIGHT DIRECT UK LTD,7472.64,2013-01-04
Central Services,Purchase of Equipment,,43715798,2,201210,INSIGHT DIRECT UK LTD,478.80,2013-01-04
Central Services,Purchase of Equipment,,43715799,2,201210,INSIGHT DIRECT UK LTD,6466.80,2013-01-04
Central Services,Purchase of Equipment,,43715800,2,201210,INSIGHT DIRECT UK LTD,760.80,2013-01-04
Central Services,Purchase of Equipment,,43715802,2,201210,DELL COMPUTER CORPORATION LTD,3550.33,2013-01-04
Central Services,Purchase of Equipment,,43715803,2,201210,DELL COMPUTER CORPORATION LTD,25308.75,2013-01-04
Central Services,Purchase of Equipment,,43715805,2,201210,INSIGHT DIRECT UK LTD,17859.24,2013-01-04
