Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Employees,Indirect Employee Expenses,200036554,1,202003,Barclaycard - Global Commercial Payments,40.50,2020-06-09
Schools,Employees,Indirect Employee Expenses,200036282,1,202003,Barclaycard - Global Commercial Payments,50.00,2020-06-16
Schools,Employees,Indirect Employee Expenses,200036366,1,202003,Barclaycard - Global Commercial Payments,60.00,2020-06-16
Schools,Premises,Rep & Maint,200036492,1,202003,Barclaycard - Global Commercial Payments,12.03,2020-06-02
Schools,Premises,Rep & Maint,200036523,1,202003,Barclaycard - Global Commercial Payments,53.85,2020-06-02
Schools,Premises,Rep & Maint,200036559,1,202003,Barclaycard - Global Commercial Payments,93.27,2020-06-02
Schools,Premises,Rep & Maint,200036657,1,202003,Barclaycard - Global Commercial Payments,41.56,2020-06-09
Schools,Premises,Rep & Maint,200036870,1,202003,Barclaycard - Global Commercial Payments,200.00,2020-06-09
Schools,Premises,Rep & Maint,200037130,1,202003,Barclaycard - Global Commercial Payments,32.97,2020-06-23
Schools,Premises,Rep & Maint,200036566,1,202003,Barclaycard - Global Commercial Payments,339.43,2020-06-16
Schools,Premises,Rep & Maint,200036667,1,202003,Barclaycard - Global Commercial Payments,2.71,2020-06-09
Schools,Premises,Rep & Maint,200036348,1,202003,Barclaycard - Global Commercial Payments,95.96,2020-06-02
Schools,Premises,Rep & Maint,200036372,1,202003,Barclaycard - Global Commercial Payments,60.79,2020-06-02
Schools,Premises,Rep & Maint,200036374,1,202003,Barclaycard - Global Commercial Payments,42.53,2020-06-02
Schools,Premises,Rep & Maint,200036376,1,202003,Barclaycard - Global Commercial Payments,9.89,2020-06-09
Schools,Premises,Rep & Maint,200036471,1,202003,Barclaycard - Global Commercial Payments,21.93,2020-06-09
Schools,Premises,Rep & Maint,200036510,1,202003,Barclaycard - Global Commercial Payments,56.85,2020-06-09
Schools,Premises,Rep & Maint,200036690,1,202003,Barclaycard - Global Commercial Payments,88.80,2020-06-09
Public Health and Wellbeing,Premises,Rep & Maint,200037166,1,202003,Barclaycard - Global Commercial Payments,21.18,2020-06-23
Public Health and Wellbeing,Premises,Rep & Maint,200037273,1,202003,Barclaycard - Global Commercial Payments,87.72,2020-06-23
Schools,Premises,Rep & Maint,200036970,1,202003,Barclaycard - Global Commercial Payments,24.14,2020-06-23
Schools,Premises,Rep & Maint,200036971,1,202003,Barclaycard - Global Commercial Payments,7.73,2020-06-23
Schools,Premises,Rep & Maint,200036973,1,202003,Barclaycard - Global Commercial Payments,29.14,2020-06-23
Schools,Premises,Rep & Maint,200036974,1,202003,Barclaycard - Global Commercial Payments,20.79,2020-06-23
Schools,Premises,Rep & Maint,200036772,1,202003,Barclaycard - Global Commercial Payments,13.33,2020-06-16
Schools,Premises,Rep & Maint,200036766,1,202003,Barclaycard - Global Commercial Payments,21.65,2020-06-16
Schools,Premises,Rep & Maint,200036662,1,202003,Barclaycard - Global Commercial Payments,357.50,2020-06-16
Schools,Premises,Rep & Maint,200036831,1,202003,Barclaycard - Global Commercial Payments,13.27,2020-06-16
Schools,Premises,Rep & Maint,200036609,1,202003,Barclaycard - Global Commercial Payments,13.76,2020-06-23
Schools,Premises,Rep & Maint,200036398,1,202003,Barclaycard - Global Commercial Payments,7.49,2020-06-16
Schools,Premises,Rep & Maint,200036464,1,202003,Barclaycard - Global Commercial Payments,2.50,2020-06-16
Schools,Premises,Rep & Maint,200036697,1,202003,Barclaycard - Global Commercial Payments,10.50,2020-06-16
Schools,Premises,Rep & Maint,200036853,1,202003,Barclaycard - Global Commercial Payments,29.97,2020-06-16
Schools,Premises,Rep & Maint,200036462,1,202003,Barclaycard - Global Commercial Payments,21.82,2020-06-16
Schools,Premises,Rep & Maint,200036610,1,202003,Barclaycard - Global Commercial Payments,47.40,2020-06-23
Schools,Premises,Rep & Maint,200036705,1,202003,Barclaycard - Global Commercial Payments,24.64,2020-06-16
Schools,Premises,Rep & Maint,200036706,1,202003,Barclaycard - Global Commercial Payments,32.48,2020-06-16
Schools,Premises,Rep & Maint,200037054,1,202003,Barclaycard - Global Commercial Payments,100.88,2020-06-23
Schools,Premises,Rep & Maint,200037131,1,202003,Barclaycard - Global Commercial Payments,121.22,2020-06-23
Schools,Premises,Rep & Maint,200036468,1,202003,Barclaycard - Global Commercial Payments,215.83,2020-06-02
Schools,Premises,Rep & Maint,200036469,1,202003,Barclaycard - Global Commercial Payments,55.00,2020-06-02
Schools,Premises,Rep & Maint,200036770,1,202003,Barclaycard - Global Commercial Payments,60.69,2020-06-09
Schools,Premises,Rep & Maint,200036771,1,202003,Barclaycard - Global Commercial Payments,24.99,2020-06-09
Schools,Premises,Rep & Maint,200037021,1,202003,Barclaycard - Global Commercial Payments,39.12,2020-06-23
Schools,Premises,Rep & Maint,200037022,1,202003,Barclaycard - Global Commercial Payments,36.18,2020-06-23
Schools,Premises,Rep & Maint,200037099,1,202003,Barclaycard - Global Commercial Payments,34.92,2020-06-23
Schools,Premises,Rep & Maint,200037228,1,202003,Barclaycard - Global Commercial Payments,149.88,2020-06-23
Schools,Premises,Rep & Maint,200036707,1,202003,Barclaycard - Global Commercial Payments,12.50,2020-06-09
Schools,Premises,Rep & Maint,200036816,1,202003,Barclaycard - Global Commercial Payments,34.21,2020-06-09
Schools,Premises,Rep & Maint,200036856,1,202003,Barclaycard - Global Commercial Payments,27.49,2020-06-23
Schools,Premises,Ground Maint,200036355,1,202003,Barclaycard - Global Commercial Payments,43.33,2020-06-09
Schools,Premises,Ground Maint,200036409,1,202003,Barclaycard - Global Commercial Payments,13.57,2020-06-09
Schools,Premises,Ground Maint,200036649,1,202003,Barclaycard - Global Commercial Payments,13.57,2020-06-09
"Children, Adults and Families",Premises,Fixtures & Fittings,200036901,1,202003,Barclaycard - Global Commercial Payments,245.00,2020-06-23
Schools,Premises,Fixtures & Fittings,200036635,1,202003,Barclaycard - Global Commercial Payments,158.30,2020-06-23
Schools,Premises,Fixtures & Fittings,200036741,1,202003,Barclaycard - Global Commercial Payments,49.99,2020-06-23
Schools,Premises,Fixtures & Fittings,200036777,1,202003,Barclaycard - Global Commercial Payments,53.29,2020-06-23
Schools,Premises,Fixtures & Fittings,200036987,1,202003,Barclaycard - Global Commercial Payments,53.29,2020-06-23
Schools,Premises,Fixtures & Fittings,200035496,1,202003,Barclaycard - Global Commercial Payments,24.95,2020-06-10
Schools,Premises,Fixtures & Fittings,200035955,1,202003,Barclaycard - Global Commercial Payments,85.00,2020-06-10
Schools,Premises,Fixtures & Fittings,200036769,1,202003,Barclaycard - Global Commercial Payments,13.91,2020-06-09
Schools,Premises,Fixtures & Fittings,200036148,1,202003,Barclaycard - Global Commercial Payments,49.80,2020-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200037191,1,202003,Barclaycard - Global Commercial Payments,617.50,2020-06-23
Schools,Transport,Vehicles and Plant,200034130,1,202003,Barclaycard - Global Commercial Payments,3.20,2020-06-22
Schools,Transport,Vehicles and Plant,200034480,1,202003,Barclaycard - Global Commercial Payments,1.60,2020-06-25
Schools,Transport,Vehicles and Plant,200035911,1,202003,Barclaycard - Global Commercial Payments,22.54,2020-06-24
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036584,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036585,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036586,1,202003,Barclaycard - Global Commercial Payments,617.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036587,1,202003,Barclaycard - Global Commercial Payments,617.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036588,1,202003,Barclaycard - Global Commercial Payments,267.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036589,1,202003,Barclaycard - Global Commercial Payments,617.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036590,1,202003,Barclaycard - Global Commercial Payments,617.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036637,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036638,1,202003,Barclaycard - Global Commercial Payments,272.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036639,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036640,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036641,1,202003,Barclaycard - Global Commercial Payments,332.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036642,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036643,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036644,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036645,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036699,1,202003,Barclaycard - Global Commercial Payments,167.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036778,1,202003,Barclaycard - Global Commercial Payments,267.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036779,1,202003,Barclaycard - Global Commercial Payments,267.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036780,1,202003,Barclaycard - Global Commercial Payments,267.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036781,1,202003,Barclaycard - Global Commercial Payments,267.50,2020-06-09
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200036782,1,202003,Barclaycard - Global Commercial Payments,267.50,2020-06-09
Schools,Transport,Use of LES Fleet,200036807,1,202003,Barclaycard - Global Commercial Payments,50.00,2020-06-23
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200036607,1,202003,Barclaycard - Global Commercial Payments,10.30,2020-06-09
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200036608,1,202003,Barclaycard - Global Commercial Payments,1.50,2020-06-23
Schools,Transport,Public Transport and Taxi Fares,200035638,1,202003,Barclaycard - Global Commercial Payments,53.00,2020-06-22
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200035431,1,202003,Barclaycard - Global Commercial Payments,5.17,2020-06-15
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200035432,1,202003,Barclaycard - Global Commercial Payments,2.60,2020-06-15
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037259,1,202003,Barclaycard - Global Commercial Payments,126.83,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200033255,1,202003,Barclaycard - Global Commercial Payments,16.94,2020-06-24
Schools,Supplies and Services,"Furn, Equip & Mats",200036022,1,202003,Barclaycard - Global Commercial Payments,37.99,2020-06-23
Schools,Supplies and Services,"Furn, Equip & Mats",200036407,1,202003,Barclaycard - Global Commercial Payments,45.00,2020-06-16
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200036368,1,202003,Barclaycard - Global Commercial Payments,7056.00,2020-06-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036241,1,202003,Barclaycard - Global Commercial Payments,15.55,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036408,1,202003,Barclaycard - Global Commercial Payments,22.40,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036491,1,202003,Barclaycard - Global Commercial Payments,55.40,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036679,1,202003,Barclaycard - Global Commercial Payments,4.56,2020-06-09
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036202,1,202003,Barclaycard - Global Commercial Payments,60.00,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036258,1,202003,Barclaycard - Global Commercial Payments,12.50,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036298,1,202003,Barclaycard - Global Commercial Payments,351.49,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037043,1,202003,Barclaycard - Global Commercial Payments,21.58,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037285,1,202003,Barclaycard - Global Commercial Payments,9.96,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036008,1,202003,Barclaycard - Global Commercial Payments,13.39,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036009,1,202003,Barclaycard - Global Commercial Payments,100.35,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036067,1,202003,Barclaycard - Global Commercial Payments,13.39,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036068,1,202003,Barclaycard - Global Commercial Payments,136.15,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036069,1,202003,Barclaycard - Global Commercial Payments,33.22,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036130,1,202003,Barclaycard - Global Commercial Payments,23.28,2020-06-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036151,1,202003,Barclaycard - Global Commercial Payments,9.50,2020-06-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036220,1,202003,Barclaycard - Global Commercial Payments,90.90,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200035779,1,202003,Barclaycard - Global Commercial Payments,43.96,2020-06-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200035800,1,202003,Barclaycard - Global Commercial Payments,14.31,2020-06-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036004,1,202003,Barclaycard - Global Commercial Payments,7.99,2020-06-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036353,1,202003,Barclaycard - Global Commercial Payments,104.00,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036605,1,202003,Barclaycard - Global Commercial Payments,15.95,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036664,1,202003,Barclaycard - Global Commercial Payments,7.99,2020-06-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036745,1,202003,Barclaycard - Global Commercial Payments,25.98,2020-06-09
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037139,1,202003,Barclaycard - Global Commercial Payments,309.00,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036213,1,202003,Barclaycard - Global Commercial Payments,23.70,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036277,1,202003,Barclaycard - Global Commercial Payments,10.00,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036315,1,202003,Barclaycard - Global Commercial Payments,209.99,2020-06-09
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036357,1,202003,Barclaycard - Global Commercial Payments,22.00,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036414,1,202003,Barclaycard - Global Commercial Payments,24.61,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036502,1,202003,Barclaycard - Global Commercial Payments,119.99,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036520,1,202003,Barclaycard - Global Commercial Payments,21.12,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036555,1,202003,Barclaycard - Global Commercial Payments,29.15,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036395,1,202003,Barclaycard - Global Commercial Payments,20.00,2020-06-02
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036626,1,202003,Barclaycard - Global Commercial Payments,1.63,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037084,1,202003,Barclaycard - Global Commercial Payments,56.28,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037264,1,202003,Barclaycard - Global Commercial Payments,39.37,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036716,1,202003,Barclaycard - Global Commercial Payments,25.99,2020-06-09
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036717,1,202003,Barclaycard - Global Commercial Payments,3.19,2020-06-09
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036995,1,202003,Barclaycard - Global Commercial Payments,669.98,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037044,1,202003,Barclaycard - Global Commercial Payments,16.65,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037045,1,202003,Barclaycard - Global Commercial Payments,20.39,2020-06-23
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036292,1,202003,Barclaycard - Global Commercial Payments,125.83,2020-06-23
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200036505,1,202003,Barclaycard - Global Commercial Payments,60.00,2020-06-02
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200036577,1,202003,Barclaycard - Global Commercial Payments,30.20,2020-06-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200036564,1,202003,Barclaycard - Global Commercial Payments,19.99,2020-06-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200036756,1,202003,Barclaycard - Global Commercial Payments,19.99,2020-06-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200010555,1,202003,Barclaycard - Global Commercial Payments,21.66,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200030845,1,202003,Barclaycard - Global Commercial Payments,78.83,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200031325,1,202003,Barclaycard - Global Commercial Payments,108.92,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200031420,1,202003,Barclaycard - Global Commercial Payments,16.33,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033044,1,202003,Barclaycard - Global Commercial Payments,115.00,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033145,1,202003,Barclaycard - Global Commercial Payments,17.00,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033227,1,202003,Barclaycard - Global Commercial Payments,126.00,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033357,1,202003,Barclaycard - Global Commercial Payments,26.00,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033425,1,202003,Barclaycard - Global Commercial Payments,8.03,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033837,1,202003,Barclaycard - Global Commercial Payments,635.00,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033992,1,202003,Barclaycard - Global Commercial Payments,72.96,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033993,1,202003,Barclaycard - Global Commercial Payments,282.93,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034133,1,202003,Barclaycard - Global Commercial Payments,264.60,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034134,1,202003,Barclaycard - Global Commercial Payments,60.00,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034342,1,202003,Barclaycard - Global Commercial Payments,65.32,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034343,1,202003,Barclaycard - Global Commercial Payments,305.31,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034344,1,202003,Barclaycard - Global Commercial Payments,18.70,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034389,1,202003,Barclaycard - Global Commercial Payments,12.37,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034800,1,202003,Barclaycard - Global Commercial Payments,14.65,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034944,1,202003,Barclaycard - Global Commercial Payments,4.08,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035018,1,202003,Barclaycard - Global Commercial Payments,91.36,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035027,1,202003,Barclaycard - Global Commercial Payments,29.31,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035062,1,202003,Barclaycard - Global Commercial Payments,28.25,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035099,1,202003,Barclaycard - Global Commercial Payments,14.43,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035100,1,202003,Barclaycard - Global Commercial Payments,42.00,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035102,1,202003,Barclaycard - Global Commercial Payments,330.00,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035113,1,202003,Barclaycard - Global Commercial Payments,18.39,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035114,1,202003,Barclaycard - Global Commercial Payments,62.07,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035291,1,202003,Barclaycard - Global Commercial Payments,29.16,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035332,1,202003,Barclaycard - Global Commercial Payments,86.40,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035401,1,202003,Barclaycard - Global Commercial Payments,19.15,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035434,1,202003,Barclaycard - Global Commercial Payments,6.95,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035435,1,202003,Barclaycard - Global Commercial Payments,13.42,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035449,1,202003,Barclaycard - Global Commercial Payments,81.20,2020-06-12
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035510,1,202003,Barclaycard - Global Commercial Payments,7.00,2020-06-12
