Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Community Based Services,Transport,Public Transport and Taxi Fares,148011846,29,201405,CLICK TRAVEL LTD,13.61,2014-08-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43806103,0,201405,SUPPLIES TEAM LTD,429.03,2014-08-13
Community Based Services,Supplies and Services,Comms & Computing,148011634,196,201405,O2 (UK) LTD,31.75,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,197,201405,O2 (UK) LTD,17.83,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,198,201405,O2 (UK) LTD,7.85,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,199,201405,O2 (UK) LTD,56.47,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,200,201405,O2 (UK) LTD,30.21,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,201,201405,O2 (UK) LTD,19.00,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,202,201405,O2 (UK) LTD,21.97,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,203,201405,O2 (UK) LTD,17.13,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,204,201405,O2 (UK) LTD,4.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,164,201405,O2 (UK) LTD,13.62,2014-08-20
Community Based Services,Supplies and Services,Comms & Computing,148011820,165,201405,O2 (UK) LTD,9.71,2014-08-20
Community Based Services,Supplies and Services,Comms & Computing,148011820,166,201405,O2 (UK) LTD,4.50,2014-08-20
Community Based Services,Supplies and Services,Comms & Computing,148011820,167,201405,O2 (UK) LTD,2.90,2014-08-20
Community Based Services,Supplies and Services,Comms & Computing,148011820,168,201405,O2 (UK) LTD,8.57,2014-08-20
Community Based Services,Supplies and Services,Comms & Computing,148011820,169,201405,O2 (UK) LTD,4.21,2014-08-20
Community Based Services,Supplies and Services,Comms & Computing,148011820,170,201405,O2 (UK) LTD,0.40,2014-08-20
Community Based Services,Supplies and Services,Other Running Costs,41082362,1,201405,SAFE PARTNERSHIP LIMITED,500.00,2014-08-28
Community Based Services,Supplies and Services,Other Running Costs,43807477,0,201405,ARCO LTD,549.12,2014-08-26
Community Based Services,Supplies and Services,Comms & Computing,148011634,205,201405,O2 (UK) LTD,38.25,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,206,201405,O2 (UK) LTD,14.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,171,201405,O2 (UK) LTD,19.99,2014-08-20
Community Based Services,Supplies and Services,Comms & Computing,148011820,172,201405,O2 (UK) LTD,4.50,2014-08-20
Community Based Services,Third Party Payments,Third Party Payments,147009161,1,201405,FOUNDATIONS FURNITURE & GARDENING PROJECT,9881.00,2014-08-21
Community Based Services,Third Party Payments,Third Party Payments,147009162,1,201405,FOUNDATIONS FURNITURE & GARDENING PROJECT,9881.00,2014-08-21
Community Based Services,Supplies and Services,Comms & Computing,148011634,178,201405,O2 (UK) LTD,41.33,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,148,201405,O2 (UK) LTD,35.35,2014-08-20
Community Based Services,Premises,Rep & Maint,43805934,0,201405,HANDICARE,700.00,2014-08-12
Community Based Services,Premises,Rep & Maint,43807857,0,201405,F BOWERING ROOFING & BUILDING CONTRACTOR,470.00,2014-08-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43807858,0,201405,F BOWERING ROOFING & BUILDING CONTRACTOR,780.00,2014-08-27
Community Based Services,Supplies and Services,Comms & Computing,148011634,179,201405,O2 (UK) LTD,13.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,149,201405,O2 (UK) LTD,10.49,2014-08-20
Community Based Services,Supplies and Services,Comms & Computing,148011634,180,201405,O2 (UK) LTD,4.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,150,201405,O2 (UK) LTD,4.24,2014-08-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",147009081,1,201405,ALLPAY LTD,750.00,2014-08-19
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147008939,1,201405,LET DIRECT NE LTD,433.00,2014-08-11
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",147009004,1,201405,HOMES OR HOUSES,600.00,2014-08-15
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",147009081,2,201405,ALLPAY LTD,750.00,2014-08-19
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41079846,1,201405,REDACTED - Personal Information,750.00,2014-08-12
Community Based Services,Supplies and Services,Comms & Computing,148011634,35,201405,O2 (UK) LTD,14.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,23,201405,O2 (UK) LTD,4.50,2014-08-20
Community Based Services,Supplies and Services,Advertising,43806931,0,201405,KINGFISHER MEDIA LTD,525.00,2014-08-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41082234,1,201405,REDACTED - Personal Information,584.24,2014-08-26
Community Based Services,Supplies and Services,Comms & Computing,148011634,36,201405,O2 (UK) LTD,14.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,24,201405,O2 (UK) LTD,4.45,2014-08-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41079845,1,201405,REDACTED - Personal Information,1750.00,2014-08-12
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41079847,1,201405,REDACTED - Personal Information,1750.00,2014-08-12
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43804853,0,201405,GATEWAY STUDIO PROJECT,1000.00,2014-08-04
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41079718,1,201405,REDACTED - Personal Information,1706.92,2014-08-12
Community Based Services,Employees,Indirect Employee Expenses,43804842,0,201405,CIMSPA,540.00,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,43804035,0,201405,XN LEISURE SYSTEMS LIMITED,681.82,2014-08-18
Community Based Services,Supplies and Services,Comms & Computing,148011634,37,201405,O2 (UK) LTD,41.80,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,25,201405,O2 (UK) LTD,4.50,2014-08-20
Community Based Services,Premises,Energy,41079192,1,201405,GATESHEAD COLLEGE,6648.27,2014-08-12
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43805990,0,201405,BOB CROSBY AGENCIES,379.00,2014-08-20
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43803844,0,201405,BUNZL CLEANING & HYGIENE SUPPLIES,353.16,2014-08-12
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43793693,0,201405,EASI UP LIFTS (AERIALS) LTD,361.00,2014-08-12
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43806461,0,201405,EASI UP LIFTS (AERIALS) LTD,450.00,2014-08-18
Community Based Services,Supplies and Services,Catering & Provisions,41079175,1,201405,MOLSON COORS BREWING COMPANY,426.84,2014-08-12
Community Based Services,Supplies and Services,Catering & Provisions,41082631,1,201405,MOLSON COORS BREWING COMPANY,1116.17,2014-08-27
Community Based Services,Supplies and Services,Catering & Provisions,41078655,1,201405,HOLLAND FOOD SERVICES,566.37,2014-08-12
Community Based Services,Supplies and Services,Catering & Provisions,41078708,1,201405,BATLEYS LTD,444.12,2014-08-12
Community Based Services,Supplies and Services,Catering & Provisions,41078708,2,201405,BATLEYS LTD,91.11,2014-08-12
Community Based Services,Supplies and Services,Catering & Provisions,41079178,1,201405,BATLEYS LTD,78.62,2014-08-12
Community Based Services,Supplies and Services,Catering & Provisions,41079178,2,201405,BATLEYS LTD,574.80,2014-08-12
Community Based Services,Supplies and Services,Catering & Provisions,41081798,1,201405,COCA-COLA ENTERPRISES LTD,885.10,2014-08-20
Community Based Services,Supplies and Services,Catering & Provisions,41083116,1,201405,PETER'S FOOD SERVICE LTD,443.97,2014-08-29
Community Based Services,Supplies and Services,Catering & Provisions,41082638,1,201405,SIEMENS FINANCIAL SERVICES LTD,599.63,2014-08-27
Community Based Services,Supplies and Services,Catering & Provisions,41082638,2,201405,SIEMENS FINANCIAL SERVICES LTD,91.51,2014-08-27
Community Based Services,Supplies and Services,Other Running Costs,43804844,6,201405,CITY OF SUNDERLAND,78.75,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,6,201405,CITY OF SUNDERLAND,80.85,2014-08-06
Community Based Services,Premises,Energy,41081778,1,201405,ENER-G COMBINED POWER LTD,1871.08,2014-08-19
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43795546,4,201405,EUROCOIN LTD,1259.00,2014-08-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43807012,0,201405,THOMAS OWEN & SONS LTD,488.70,2014-08-20
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41081847,1,201405,DE LAGE LANDEN LEASING LTD,1870.75,2014-08-21
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43807141,0,201405,SPORTS RETAIL SOLUTIONS,450.24,2014-08-20
Community Based Services,Supplies and Services,Other Running Costs,43804844,5,201405,CITY OF SUNDERLAND,45.00,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,5,201405,CITY OF SUNDERLAND,46.20,2014-08-06
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147009067,1,201405,GATESHEAD LEAM LANE ABC,489.00,2014-08-19
Community Based Services,Premises,Rep & Maint,41077636,1,201405,REDACTED - Personal Information,491.24,2014-08-05
Community Based Services,Premises,Energy,41081776,1,201405,ENER-G COMBINED POWER LTD,1841.78,2014-08-20
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43795546,0,201405,EUROCOIN LTD,1259.00,2014-08-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43806306,0,201405,LIFE FITNESS (UK) LTD,559.48,2014-08-18
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43807238,0,201405,J P  LENNARD LTD,424.99,2014-08-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43807110,0,201405,BUNZL CLEANING & HYGIENE SUPPLIES,492.96,2014-08-20
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41077630,1,201405,SIEMENS FINANCIAL SERVICES LTD,366.11,2014-08-05
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41081934,1,201405,ING LEASE UK LTD,428.00,2014-08-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43807009,0,201405,SIMPLE LOCKING SOLUTIONS,595.90,2014-08-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43807318,0,201405,BOB CROSBY AGENCIES,589.00,2014-08-22
Community Based Services,Supplies and Services,Catering & Provisions,41077633,1,201405,COCA-COLA ENTERPRISES LTD,588.18,2014-08-05
Community Based Services,Supplies and Services,Catering & Provisions,41081939,1,201405,BATLEYS LTD,283.25,2014-08-27
Community Based Services,Supplies and Services,Catering & Provisions,41081939,2,201405,BATLEYS LTD,103.70,2014-08-27
Community Based Services,Supplies and Services,Catering & Provisions,41082649,1,201405,COCA-COLA ENTERPRISES LTD,590.86,2014-08-27
Community Based Services,Supplies and Services,"Clothing, Uniforms & Laundry",41077635,1,201405,ARCO LTD,652.59,2014-08-05
Community Based Services,Supplies and Services,Comms & Computing,148011634,38,201405,O2 (UK) LTD,14.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,26,201405,O2 (UK) LTD,2.67,2014-08-20
Community Based Services,Supplies and Services,Other Running Costs,41081900,1,201405,CITY OF SUNDERLAND,450.00,2014-08-27
Community Based Services,Supplies and Services,Other Running Costs,43804844,7,201405,CITY OF SUNDERLAND,45.00,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,7,201405,CITY OF SUNDERLAND,46.20,2014-08-06
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41080832,1,201405,TOCSIN SECURITY,561.47,2014-08-11
Community Based Services,Supplies and Services,Comms & Computing,148011634,39,201405,O2 (UK) LTD,4.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,27,201405,O2 (UK) LTD,1.34,2014-08-20
Community Based Services,Supplies and Services,Other Running Costs,43804844,0,201405,CITY OF SUNDERLAND,45.00,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,0,201405,CITY OF SUNDERLAND,46.20,2014-08-06
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147009068,1,201405,COMPETITION LINE UK LTD,127.30,2014-08-19
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147009068,2,201405,COMPETITION LINE UK LTD,1020.04,2014-08-19
Community Based Services,Premises,Energy,41081779,1,201405,ENER-G COMBINED POWER LTD,1715.82,2014-08-19
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43795546,1,201405,EUROCOIN LTD,1259.00,2014-08-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43799032,0,201405,BRENNTAG UK LTD,883.15,2014-08-11
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43794444,0,201405,EISOTECH SERVICES,390.00,2014-08-11
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43805453,0,201405,BRENNTAG UK LTD,926.50,2014-08-11
Community Based Services,Supplies and Services,Other Running Costs,43804844,1,201405,CITY OF SUNDERLAND,45.00,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,1,201405,CITY OF SUNDERLAND,46.20,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,40,201405,O2 (UK) LTD,3.63,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43804844,3,201405,CITY OF SUNDERLAND,45.00,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,3,201405,CITY OF SUNDERLAND,46.20,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,41,201405,O2 (UK) LTD,3.63,2014-08-06
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43805946,0,201405,ADVENTURE ACTIVITY ASSOCIATES,750.00,2014-08-14
Community Based Services,Supplies and Services,Other Running Costs,43804844,8,201405,CITY OF SUNDERLAND,45.00,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,8,201405,CITY OF SUNDERLAND,46.20,2014-08-06
Community Based Services,Premises,Energy,41081777,1,201405,ENER-G COMBINED POWER LTD,2225.04,2014-08-19
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43795546,3,201405,EUROCOIN LTD,1259.00,2014-08-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43805531,0,201405,ASA AWARDS SCHEME,450.00,2014-08-06
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41081128,1,201405,CRYOSERVICE LTD,394.96,2014-08-15
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43802957,0,201405,BRENNTAG UK LTD,589.09,2014-08-08
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43804584,0,201405,BRENNTAG UK LTD,574.39,2014-08-08
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41081846,1,201405,DE LAGE LANDEN LEASING LTD,2408.87,2014-08-26
Community Based Services,Supplies and Services,Comms & Computing,148011634,42,201405,O2 (UK) LTD,3.62,2014-08-06
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43804843,0,201405,ASA AWARDS SCHEME,540.26,2014-08-08
Community Based Services,Supplies and Services,Other Running Costs,43804844,2,201405,CITY OF SUNDERLAND,56.25,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,2,201405,CITY OF SUNDERLAND,57.75,2014-08-06
Community Based Services,Premises,Energy,41081775,1,201405,ENER-G COMBINED POWER LTD,1872.99,2014-08-26
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43795546,2,201405,EUROCOIN LTD,1259.00,2014-08-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43805532,0,201405,ASA AWARDS SCHEME,450.00,2014-08-06
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43803998,0,201405,BRENNTAG UK LTD,676.56,2014-08-05
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41081845,1,201405,DE LAGE LANDEN LEASING LTD,2120.61,2014-08-26
Community Based Services,Supplies and Services,Comms & Computing,148011634,43,201405,O2 (UK) LTD,3.62,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43804844,4,201405,CITY OF SUNDERLAND,45.00,2014-08-06
Community Based Services,Supplies and Services,Other Running Costs,43805445,4,201405,CITY OF SUNDERLAND,46.20,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011634,44,201405,O2 (UK) LTD,4.50,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,28,201405,O2 (UK) LTD,4.50,2014-08-20
Community Based Services,Supplies and Services,Advertising,43807836,0,201405,TRINITY MIRROR PUBLISHING LTD,1580.50,2014-08-27
Community Based Services,Supplies and Services,Comms & Computing,148011634,45,201405,O2 (UK) LTD,73.54,2014-08-06
Community Based Services,Supplies and Services,Comms & Computing,148011820,29,201405,O2 (UK) LTD,58.50,2014-08-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43806930,0,201405,BILL QUAY FABRIC WORKSHOP,1000.00,2014-08-20
Community Based Services,Transport,Public Transport and Taxi Fares,148011656,6,201405,CLICK TRAVEL LTD,77.54,2014-08-07
Community Based Services,Transport,Public Transport and Taxi Fares,148011656,7,201405,CLICK TRAVEL LTD,77.54,2014-08-07
