Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,Comms & Computing,148029006,7,201808,ROYAL MAIL,208.73,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029007,7,201808,ROYAL MAIL,157.88,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029169,7,201808,ROYAL MAIL,108.54,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148029294,7,201808,ROYAL MAIL,223.46,2018-11-23
Corporate Resources,Employees,Indirect Employee Expenses,41234671,1,201808,NORTH EAST AMBULANCE SERVICE,536,2018-11-05
Corporate Resources,Supplies and Services,Comms & Computing,44018477,0,201808,VIRGIN MEDIA LTD,3910.26,2018-11-27
Corporate Resources,Supplies and Services,Comms & Computing,41237650,1,201808,PITNEY BOWES PURCHASE POWER,5114.02,2018-11-09
Corporate Resources,Supplies and Services,Comms & Computing,41237651,1,201808,PITNEY BOWES PURCHASE POWER,1162.11,2018-11-09
Corporate Resources,Supplies and Services,"Printing, Stationery etc",44012619,0,201808,CHILD POVERTY ACTION GROUP,507.9,2018-11-21
Corporate Resources,Supplies and Services,"Printing, Stationery etc",44012619,3,201808,CHILD POVERTY ACTION GROUP,2.88,2018-11-21
Corporate Resources,Supplies and Services,Comms & Computing,148029006,1,201808,ROYAL MAIL,111.97,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029006,2,201808,ROYAL MAIL,558.56,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029007,1,201808,ROYAL MAIL,489.86,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029007,2,201808,ROYAL MAIL,632.64,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029169,1,201808,ROYAL MAIL,155.65,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148029169,2,201808,ROYAL MAIL,581.25,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148029294,1,201808,ROYAL MAIL,85.77,2018-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148029294,2,201808,ROYAL MAIL,643.85,2018-11-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44015949,0,201808,CAPITA BUSINESS SERVICES LTD,10767.14,2018-11-08
Corporate Resources,Supplies and Services,"Printing, Stationery etc",44012619,1,201808,CHILD POVERTY ACTION GROUP,231.71,2018-11-21
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41237533,1,201808,PREPAID FINANCIAL SERVICES LTD,2281.71,2018-11-08
Corporate Resources,Supplies and Services,Comms & Computing,148029113,1,201808,MHR INTERNATIONAL UK LTD,2606,2018-11-13
Corporate Resources,Supplies and Services,Comms & Computing,148029300,1,201808,MHR INTERNATIONAL UK LTD,19276.39,2018-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148029301,1,201808,MHR INTERNATIONAL UK LTD,12125.62,2018-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148029302,1,201808,MHR INTERNATIONAL UK LTD,1607.46,2018-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148029303,1,201808,MHR INTERNATIONAL UK LTD,2262.33,2018-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148029006,6,201808,ROYAL MAIL,60.65,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029007,6,201808,ROYAL MAIL,119.69,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029169,6,201808,ROYAL MAIL,26.53,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148029294,6,201808,ROYAL MAIL,25.18,2018-11-23
Corporate Resources,Transport,Public Transport and Taxi Fares,41237194,1,201808,CLICK TRAVEL LTD,3695.86,2018-11-05
Corporate Resources,Transport,Public Transport and Taxi Fares,41237197,1,201808,CLICK TRAVEL LTD,7837.5,2018-11-05
Corporate Resources,Transport,Public Transport and Taxi Fares,41237199,1,201808,CLICK TRAVEL LTD,4799.66,2018-11-05
Corporate Resources,Transport,Public Transport and Taxi Fares,41237962,1,201808,CLICK TRAVEL LTD,1429.61,2018-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,41237962,2,201808,CLICK TRAVEL LTD,5711.21,2018-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,148029154,1,201808,CLICK TRAVEL LTD,2897.69,2018-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,148029375,1,201808,CLICK TRAVEL LTD,5252.27,2018-11-29
Corporate Resources,Transport,Public Transport and Taxi Fares,148029376,1,201808,CLICK TRAVEL LTD,4488.37,2018-11-29
Corporate Resources,Transport,Public Transport and Taxi Fares,148029377,1,201808,CLICK TRAVEL LTD,3493.3,2018-11-29
Corporate Resources,Supplies and Services,Comms & Computing,148029006,3,201808,ROYAL MAIL,129.87,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029006,4,201808,ROYAL MAIL,199.6,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029007,3,201808,ROYAL MAIL,157.09,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029007,4,201808,ROYAL MAIL,380.6,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029169,3,201808,ROYAL MAIL,131.2,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148029169,4,201808,ROYAL MAIL,314.5,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148029294,3,201808,ROYAL MAIL,200.24,2018-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148029294,4,201808,ROYAL MAIL,344.61,2018-11-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44018479,0,201808,UNIT4 BUSINESS SOFTWARE LTD,4221,2018-11-28
Corporate Resources,Supplies and Services,Comms & Computing,41238194,1,201808,EXPERIAN LTD,5023.6,2018-11-19
Corporate Resources,Supplies and Services,Comms & Computing,148029006,5,201808,ROYAL MAIL,19.8,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029007,5,201808,ROYAL MAIL,19.1,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029169,5,201808,ROYAL MAIL,24.26,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148029294,5,201808,ROYAL MAIL,19.1,2018-11-23
Corporate Resources,Employees,Indirect Employee Expenses,44015283,0,201808,MA EDUCATION LTD,2408,2018-11-01
Corporate Resources,Employees,Indirect Employee Expenses,44016701,0,201808,THOMAS TELFORD LTD,695,2018-11-22
Corporate Resources,Employees,Indirect Employee Expenses,44017251,0,201808,HB EDITORIAL SERVICES LTD,450,2018-11-14
Corporate Resources,Employees,Indirect Employee Expenses,44018401,0,201808,REDACTIVE PUBLISHING LTD,902,2018-11-23
Corporate Resources,Employees,Indirect Employee Expenses,44019024,0,201808,HEMMING GROUP LTD,5650,2018-11-28
Corporate Resources,Employees,Indirect Employee Expenses,44019374,0,201808,THE LAW SOCIETY,1095,2018-11-29
Corporate Resources,Supplies and Services,Comms & Computing,148029006,8,201808,ROYAL MAIL,12.98,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029007,8,201808,ROYAL MAIL,120.24,2018-11-06
Corporate Resources,Supplies and Services,Comms & Computing,148029169,8,201808,ROYAL MAIL,34.24,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148029294,8,201808,ROYAL MAIL,8.28,2018-11-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41237740,1,201808,DISCLOSURE & BARRING SERVICE,6077,2018-11-14
Corporate Resources,Transport,Public Transport and Taxi Fares,148029157,5,201808,CLICK TRAVEL LTD,54,2018-11-14
Corporate Resources,Supplies and Services,Comms & Computing,44016656,0,201808,VIRGIN MEDIA LTD,56567.43,2018-11-22
Corporate Resources,Supplies and Services,Comms & Computing,44019446,0,201808,TRUSTMARQUE SOLUTIONS LTD,889.1,2018-11-30
Corporate Resources,Supplies and Services,Comms & Computing,44017172,0,201808,TRUSTMARQUE SOLUTIONS LTD,924.75,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,44017866,0,201808,TRUSTMARQUE SOLUTIONS LTD,569452.32,2018-11-20
Corporate Resources,Supplies and Services,Comms & Computing,44017866,1,201808,TRUSTMARQUE SOLUTIONS LTD,37564.8,2018-11-20
Corporate Resources,Supplies and Services,Comms & Computing,41231425,1,201808,VIRGIN MEDIA PAYMENTS LTD,119.68,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,41231425,3,201808,VIRGIN MEDIA PAYMENTS LTD,2365.01,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,44013078,0,201808,DELL COMPUTER CORPORATION LTD,1208.85,2018-11-08
Corporate Resources,Supplies and Services,Comms & Computing,44014451,0,201808,GETECH LTD,5070,2018-11-09
Corporate Resources,Supplies and Services,Comms & Computing,44015572,0,201808,PCM TECHNOLOGY SOLUTIONS UK LTD,595.9,2018-11-12
Corporate Resources,Supplies and Services,Comms & Computing,44015572,2,201808,PCM TECHNOLOGY SOLUTIONS UK LTD,7.52,2018-11-12
Corporate Resources,Supplies and Services,Comms & Computing,44015573,0,201808,GETECH LTD,766.5,2018-11-08
Corporate Resources,Supplies and Services,Comms & Computing,44015742,0,201808,DELL COMPUTER CORPORATION LTD,525,2018-11-08
Corporate Resources,Supplies and Services,Comms & Computing,44016363,0,201808,UNITED CARLTON OFFICE SYSTEMS,1799,2018-11-28
Corporate Resources,Supplies and Services,Comms & Computing,44016655,0,201808,DELL COMPUTER CORPORATION LTD,456.99,2018-11-12
Corporate Resources,Supplies and Services,Comms & Computing,44017605,0,201808,DELL COMPUTER CORPORATION LTD,508.24,2018-11-19
Corporate Resources,Supplies and Services,Comms & Computing,44017609,0,201808,DELL COMPUTER CORPORATION LTD,4203.47,2018-11-19
Corporate Resources,Supplies and Services,Comms & Computing,44018567,0,201808,DELL COMPUTER CORPORATION LTD,4583.12,2018-11-27
Corporate Resources,Supplies and Services,Comms & Computing,44015694,0,201808,DELL BANK INTERNATIONAL LTD,538.64,2018-11-05
Corporate Resources,Supplies and Services,Comms & Computing,44014450,0,201808,GETECH LTD,570,2018-11-09
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41238037,1,201808,DYNAMO NORTH EAST C.I.C,850,2018-11-19
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41238321,1,201808,ELIOR UK LIMITED,986.66,2018-11-21
Corporate Services & Governance,Employees,Indirect Employee Expenses,44015966,0,201808,C S TODD & ASSOCIATES LTD,2250,2018-11-06
Corporate Services & Governance,Supplies and Services,"Grants, Contribs & Subs",44014419,4,201808,IHS (GLOBAL) LIMITED,5166,2018-11-21
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44016562,0,201808,MEDICALS PLUS LIMITED,5093.6,2018-11-13
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44019097,0,201808,TREATMENT SOLUTIONS,4166.66,2018-11-28
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44018235,1,201808,THE HUMAN OFFICE LTD,738.7,2018-11-23
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44017868,0,201808,DIGITIAL HEARING CARE SOLUTIONS,1490,2018-11-23
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44017868,1,201808,DIGITIAL HEARING CARE SOLUTIONS,400,2018-11-23
Corporate Services & Governance,Employees,Indirect Employee Expenses,44017462,0,201808,WRIGHT COACH & DEVELOPMENT LTD,530,2018-11-15
Corporate Services & Governance,Employees,Indirect Employee Expenses,44017951,0,201808,HAZEL SIMPSON TRAINING CONSULTANT,600,2018-11-20
Corporate Services & Governance,Employees,Indirect Employee Expenses,44018674,1,201808,MARIA LAVELLE,600,2018-11-29
Corporate Services & Governance,Employees,Indirect Employee Expenses,44016540,0,201808,STEELE PERFORMANCE LTD,3980.08,2018-11-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44018515,1,201808,REDACTED - Personal Information,3320,2018-11-29
Corporate Services & Governance,Supplies and Services,"Grants, Contribs & Subs",44015998,0,201808,MA EDUCATION LTD,4446,2018-11-08
Corporate Services & Governance,Employees,Indirect Employee Expenses,44017104,0,201808,NORTHUMBRIA UNIVERSITY,2285,2018-11-14
Corporate Services & Governance,Employees,Indirect Employee Expenses,44017105,0,201808,NORTHUMBRIA UNIVERSITY,2285,2018-11-14
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",300000795,0,201808,REDACTED - Personal Information,1322.2,2018-11-16
Corporate Services & Governance,Supplies and Services,"Grants, Contribs & Subs",41236679,2,201808,THE LAW SOCIETY,4416,2018-11-09
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41235289,1,201808,NORTHUMBRIAN WATER LTD,836.7,2018-11-12
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41236898,1,201808,NORTHUMBRIAN WATER LTD,577.8,2018-11-09
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",147042228,1,201808,NORTHUMBRIAN WATER,990.53,2018-11-09
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",147042229,1,201808,NORTHUMBRIAN WATER,1091.32,2018-11-09
Corporate Services & Governance,Supplies and Services,"Grants, Contribs & Subs",41236679,1,201808,THE LAW SOCIETY,5152,2018-11-09
Corporate Services & Governance,Supplies and Services,Advertising,44017719,0,201808,REACH PUBLISHING SERVICES LTD,554.4,2018-11-19
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44017029,0,201808,ANTALIS LTD,1101.13,2018-11-13
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44017030,0,201808,ANTALIS LTD,808,2018-11-13
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44018031,0,201808,ANTALIS LTD,808,2018-11-21
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",44018174,0,201808,ANTALIS LTD,434.28,2018-11-21
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44015834,0,201808,JL GROUP LTD,505,2018-11-05
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44017054,0,201808,PENNYPRINT,1410,2018-11-13
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",44018356,0,201808,JL GROUP LTD,1197,2018-11-22
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44019358,0,201808,UNISON,4994.72,2018-11-29
Corporate Services & Governance,Employees,Agency Staff,60091295,13,201808,GEOMETRIC RESULTS INTERNATIONAL LTD,951.51,2018-11-01
Corporate Services & Governance,Employees,Agency Staff,60091296,15,201808,GEOMETRIC RESULTS INTERNATIONAL LTD,1495.75,2018-11-08
Corporate Services & Governance,Employees,Agency Staff,60091297,41,201808,GEOMETRIC RESULTS INTERNATIONAL LTD,1398.29,2018-11-26
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",41237179,1,201808,MALLINA GROUP,800,2018-11-08
Corporate Services & Governance,Supplies and Services,Comms & Computing,41236026,1,201808,ROYAL MAIL,752.5,2018-11-01
Corporate Services & Governance,Supplies and Services,Comms & Computing,41236029,1,201808,ELECTORAL REFORM SERVICES,6987.58,2018-11-01
Corporate Services & Governance,Supplies and Services,Comms & Computing,41238036,1,201808,ROYAL MAIL,581.7,2018-11-15
Corporate Resources,Supplies and Services,Comms & Computing,41237087,1,201808,POSTAGE BY PHONE-PITNEY BOWES,9963.2,2018-11-02
Corporate Resources,Supplies and Services,Comms & Computing,41238229,1,201808,PITNEY BOWES FINANCE PLC,9620.77,2018-11-20
Corporate Resources,Supplies and Services,Comms & Computing,41238703,1,201808,POSTAGE BY PHONE-PITNEY BOWES,9996.05,2018-11-23
Corporate Resources,Supplies and Services,Comms & Computing,44016676,0,201808,DELL COMPUTER CORPORATION LTD,680.88,2018-11-13
Corporate Resources,Supplies and Services,Comms & Computing,44018570,0,201808,LLOYDS-IP,695.36,2018-11-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41238761,1,201808,GVA GRIMLEY,29249.5,2018-11-26
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",44017600,0,201808,BARNSLEY MBC,3000,2018-11-23
Corporate Resources,Support Services,Support Services,41238320,1,201808,MAZARS LLP,3750,2018-11-20
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41237537,1,201808,ALLPAY LTD,3522.49,2018-11-14
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41237021,1,201808,LINK TREASURY SERVICES T/A LINK ASSET SERVICES,7175,2018-11-01
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41237538,1,201808,TRADITION UK LTD,2397.26,2018-11-14
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41238629,1,201808,LENORE CARE HOME,3641.12,2018-11-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41238733,1,201808,LENORE CARE HOME,1820.56,2018-11-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41238734,1,201808,LENORE CARE HOME,1625.5,2018-11-23
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44018819,0,201808,JIGSAW RECOVERY PROJECT CIC,2600,2018-11-27
Corporate Resources,Premises,Rep & Maint,44018275,2,201808,GREEN ZONE SURVEYS LTD,350,2018-11-27
Corporate Resources,Premises,Rep & Maint,44018275,1,201808,GREEN ZONE SURVEYS LTD,350,2018-11-27
Corporate Resources,Premises,Rep & Maint,44018275,0,201808,GREEN ZONE SURVEYS LTD,350,2018-11-27
Corporate Resources,Premises,Energy,41238184,1,201808,GATESHEAD ENERGY COMPANY LTD,3298.51,2018-11-16
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44015708,1,201808,ASKEWS LIBRARY SERVICES LTD,3069.31,2018-11-05
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44016623,0,201808,MAGNA LARGE PRINT,713.44,2018-11-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44016986,0,201808,ASKEWS LIBRARY SERVICES LTD,2608.32,2018-11-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44017733,0,201808,ASKEWS LIBRARY SERVICES LTD,2538.83,2018-11-20
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44018768,0,201808,ASKEWS LIBRARY SERVICES LTD,2193.21,2018-11-27
Corporate Resources,Supplies and Services,Other Running Costs,44015808,0,201808,SELECT MUSIC & VIDEO DISTRIBUTION LTD,959,2018-11-07
Corporate Resources,Employees,Indirect Employee Expenses,44019279,0,201808,ART OF BRILLIANCE LTD,578.75,2018-11-29
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44019302,0,201808,THE HISTORY WARDROBE,654,2018-11-29
Corporate Resources,Supplies and Services,Comms & Computing,44018690,0,201808,INFO TECHNOLOGY SUPPLY LTD,1739.43,2018-11-26
Corporate Resources,Employees,Agency Staff,60091295,27,201808,GEOMETRIC RESULTS INTERNATIONAL LTD,616.31,2018-11-01
Corporate Resources,Employees,Agency Staff,60091295,49,201808,GEOMETRIC RESULTS INTERNATIONAL LTD,608.1,2018-11-01
Corporate Resources,Employees,Agency Staff,60091296,23,201808,GEOMETRIC RESULTS INTERNATIONAL LTD,608.1,2018-11-08
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41237552,1,201808,REDACTED - Personal Information,600,2018-11-09
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41237551,1,201808,REDACTED - Personal Information,750,2018-11-09
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44018675,0,201808,NEWCASTLEGATESHEAD INITIATIVE,500,2018-11-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44018676,0,201808,NEWCASTLEGATESHEAD INITIATIVE,1000,2018-11-26
Corporate Resources,Third Party Payments,Third Party Payments,41237019,1,201808,NORTH MUSIC TRUST,56133.5,2018-11-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44017603,0,201808,NORTH MUSIC TRUST,5000,2018-11-16
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41237366,1,201808,FAIRLY FAMOUS FAMILY,665,2018-11-15
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44015715,0,201808,BELL & BULLOCK CIRCUS THEATRE,650,2018-11-05
Corporate Resources,Supplies and Services,Advertising,44018525,0,201808,NEWCASTLEGATESHEAD INITIATIVE,2108,2018-11-23
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44018673,0,201808,MHG SUPPLIES LTD,4065,2018-11-26
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41236822,1,201808,FSEG LTD,485,2018-11-02
Corporate Resources,Supplies and Services,Comms & Computing,44012849,0,201808,XN LEISURE SYSTEMS LIMITED,2850,2018-11-13
Corporate Resources,Supplies and Services,Other Running Costs,41238816,1,201808,SWIM ENGLAND,5000,2018-11-27
Corporate Resources,Premises,Rep & Maint,44015306,0,201808,ULTIMATE SUPPLIES (NORTH) LTD,2500,2018-11-01
Corporate Resources,Premises,Energy,44017595,0,201808,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2043.92,2018-11-26
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41237853,1,201808,BRENNTAG UK LTD,520.53,2018-11-26
Corporate Resources,Premises,Rep & Maint,44017152,0,201808,DALESAUNA LTD,711.34,2018-11-14
Corporate Resources,Premises,Rep & Maint,44017790,0,201808,TECHNOGYM UK LTD,1422.54,2018-11-21
Corporate Resources,Premises,Energy,41238182,1,201808,GATESHEAD ENERGY COMPANY LTD,11180.38,2018-11-21
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41237504,1,201808,ALISON BLACK LTD T/A SPORTMAX,700,2018-11-13
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",147042446,1,201808,BAUER CORPORATE SERVICES LTD,4647.5,2018-11-21
Corporate Resources,Supplies and Services,Catering & Provisions,60172736,3,201808,HOPWELLS LTD,225.7,2018-11-02
Corporate Resources,Supplies and Services,Catering & Provisions,60172867,1,201808,BATLEYS LTD,232.97,2018-11-07
Corporate Resources,Supplies and Services,Catering & Provisions,60172867,2,201808,BATLEYS LTD,470.13,2018-11-07
Corporate Resources,Supplies and Services,Catering & Provisions,60173872,1,201808,HOPWELLS LTD,487.99,2018-11-20
Corporate Resources,Supplies and Services,Catering & Provisions,60173925,0,201808,HOPWELLS LTD,71.31,2018-11-20
Corporate Resources,Supplies and Services,Catering & Provisions,60173925,1,201808,HOPWELLS LTD,241.54,2018-11-20
Corporate Resources,Premises,Energy,44017590,0,201808,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1871.08,2018-11-26
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41237120,1,201808,ALISON BLACK LTD T/A SPORTMAX,473.85,2018-11-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44015558,0,201808,BRENNTAG UK LTD,477.48,2018-11-05
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44016985,0,201808,BRENNTAG UK LTD,495.78,2018-11-26
Corporate Resources,Premises,Energy,44017597,0,201808,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1871.08,2018-11-26
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41236886,1,201808,ALISON BLACK LTD T/A SPORTMAX,1024.95,2018-11-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41236886,2,201808,ALISON BLACK LTD T/A SPORTMAX,155.9,2018-11-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41239090,1,201808,BRENNTAG UK LTD,1018.26,2018-11-29
Corporate Resources,Premises,Energy,44017584,1,201808,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2008.77,2018-11-26
Corporate Resources,Premises,Energy,44017586,0,201808,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2008.77,2018-11-27
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41237016,1,201808,ALISON BLACK LTD T/A SPORTMAX,513.8,2018-11-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41237016,2,201808,ALISON BLACK LTD T/A SPORTMAX,125.35,2018-11-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41237016,3,201808,ALISON BLACK LTD T/A SPORTMAX,10.5,2018-11-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44018526,0,201808,PULSE FITNESS LTD,2292.39,2018-11-23
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41237851,1,201808,BRENNTAG UK LTD,520.5,2018-11-26
Corporate Resources,Third Party Payments,Third Party Payments,44016671,0,201808,NEWCASTLEGATESHEAD INITIATIVE,13904.17,2018-11-14
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44017687,0,201808,ROONEYS SCRAP METAL MERCHANTS LTD,1494.77,2018-11-16
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44017688,0,201808,ROONEYS SCRAP METAL MERCHANTS LTD,699.2,2018-11-16
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41238059,1,201808,REDACTED - Personal Information,1000,2018-11-23
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,41237939,1,201808,GO GATESHEAD LTD,599,2018-11-14
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001836,0,201808,REDACTED - Personal Information,526.2,2018-11-07
