Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Community Based Services,Supplies and Services,Other Running Costs,41053014,1,201311,CITY OF SUNDERLAND,589.05,2014-02-12
Community Based Services,Premises,Energy,41054189,1,201311,ENER-G COMBINED POWER LTD,1827.14,2014-02-25
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43770177,0,201311,GATSBYS,755,2014-02-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43761454,0,201311,BILLINGTON BIOFUELS,880,2014-02-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41051280,1,201311,DE LAGE LANDEN LEASING LTD,1870.75,2014-02-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41056294,1,201311,DE LAGE LANDEN LEASING LTD,1870.75,2014-02-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43776000,0,201311,BROOKFORGE LTD,465.24,2014-02-18
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",43775366,7,201311,UKACTIVE,200,2014-02-17
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147003955,1,201311,GATESHEAD LEAM LANE ABC,853.5,2014-02-25
Community Based Services,Premises,Rep & Maint,43776353,0,201311,GATSBYS,509,2014-02-19
Community Based Services,Premises,Energy,41054186,1,201311,ENER-G COMBINED POWER LTD,2887.64,2014-02-19
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43772994,0,201311,J P  LENNARD LTD,504.68,2014-02-06
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43774966,0,201311,BUNZL CLEANING & HYGIENE SUPPLIES,429.68,2014-02-13
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41053319,1,201311,BRENNTAG UK LTD,556.9,2014-02-19
Community Based Services,Supplies and Services,Catering & Provisions,41053129,1,201311,BATLEYS LTD,203.32,2014-02-11
Community Based Services,Supplies and Services,Catering & Provisions,41053129,2,201311,BATLEYS LTD,250.76,2014-02-11
Community Based Services,Supplies and Services,Catering & Provisions,41054056,1,201311,COCA-COLA ENTERPRISES LTD,512.26,2014-02-19
Community Based Services,Supplies and Services,Catering & Provisions,41055827,1,201311,BATLEYS LTD,173.04,2014-02-26
Community Based Services,Supplies and Services,Catering & Provisions,41055827,2,201311,BATLEYS LTD,303.82,2014-02-26
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",43775366,6,201311,UKACTIVE,200,2014-02-17
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",43775366,1,201311,UKACTIVE,200,2014-02-17
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147004047,1,201311,COMPETITION LINE UK LTD,2415.60,2014-02-25
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",147004047,2,201311,COMPETITION LINE UK LTD,38.2,2014-02-25
Community Based Services,Premises,Energy,41054185,1,201311,ENER-G COMBINED POWER LTD,1674.80,2014-02-25
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43770621,0,201311,BRENNTAG UK LTD,1161.30,2014-02-25
Community Based Services,Supplies and Services,Comms & Computing,41045268,8,201311,MLL TELECOM LTD,898,2014-02-13
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",43775366,3,201311,UKACTIVE,200,2014-02-17
Community Based Services,Premises,Energy,41054192,1,201311,ENER-G COMBINED POWER LTD,1976.51,2014-02-20
Community Based Services,Premises,Energy,43775928,0,201311,BILLINGTON BIOFUELS,2010.80,2014-02-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41053257,1,201311,ING LEASE UK LTD,428,2014-02-20
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41056295,1,201311,DE LAGE LANDEN LEASING LTD,2408.87,2014-02-28
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",43775366,2,201311,UKACTIVE,200,2014-02-17
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43774502,0,201311,SPORTS RETAIL SOLUTIONS,552.96,2014-02-20
Community Based Services,Premises,Energy,41055172,1,201311,ENER-G COMBINED POWER LTD,1797.84,2014-02-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43770625,0,201311,BRENNTAG UK LTD,689,2014-02-04
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43777141,0,201311,BRENNTAG UK LTD,716.75,2014-02-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",41053000,1,201311,DE LAGE LANDEN LEASING LTD,2120.61,2014-02-13
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",43775366,4,201311,UKACTIVE,200,2014-02-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43776327,0,201311,MONDO UK LTD,928.26,2014-02-20
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43776327,1,201311,MONDO UK LTD,900,2014-02-20
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41049859,1,201311,REDACTED - Personal Information,525,2014-02-03
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41052067,1,201311,REDACTED - Personal Information,600,2014-02-11
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43777912,0,201311,TYNE UNITED ROWING CLUB,408.99,2014-02-28
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43777913,0,201311,TYNE UNITED ROWING CLUB,408.99,2014-02-28
Community Based Services,Supplies and Services,Comms & Computing,41049880,2,201311,VIRGIN MEDIA PAYMENTS LTD,1018.60,2014-02-11
Community Based Services,Supplies and Services,Comms & Computing,148008574,24,201311,VIRGIN MEDIA PAYMENTS LTD,49,2014-02-25
Community Based Services,Supplies and Services,Comms & Computing,148008575,25,201311,VIRGIN MEDIA PAYMENTS LTD,49,2014-02-25
Community Based Services,Supplies and Services,Comms & Computing,148008574,10,201311,VIRGIN MEDIA PAYMENTS LTD,70,2014-02-25
Community Based Services,Supplies and Services,Comms & Computing,148008575,11,201311,VIRGIN MEDIA PAYMENTS LTD,70,2014-02-25
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43773126,0,201311,NORTHERN CHILDREN'S BOOK FEST.,474.28,2014-02-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43773127,0,201311,NORTHERN CHILDREN'S BOOK FEST.,1385.70,2014-02-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43774544,0,201311,MICROFILM BUREAU NE LTD,4079.48,2014-02-10
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43774545,0,201311,MAGNA LARGE PRINT,948.9,2014-02-10
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43774565,0,201311,NEW WRITING NORTH LTD,1200.00,2014-02-10
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43775312,0,201311,ASKEWS LIBRARY SERVICES LTD,5121.78,2014-02-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43775314,0,201311,ASKEWS LIBRARY SERVICES LTD,1121.22,2014-02-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43775923,0,201311,WATERSTONES BOOKSELLERS LTD,613.63,2014-02-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43776079,0,201311,NIELSEN BOOK SERVICES LTD,4070.00,2014-02-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43776215,0,201311,WF HOWES LTD,421.2,2014-02-21
Community Based Services,Transport,Public Transport and Taxi Fares,148008016,19,201311,CLICK TRAVEL LTD,215.61,2014-02-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43768496,0,201311,QUALITY OFFICE SUPPLIES,492,2014-02-11
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43776091,0,201311,MAKERSPACE LTD,450,2014-02-18
Community Based Services,Supplies and Services,Comms & Computing,148008574,4,201311,VIRGIN MEDIA PAYMENTS LTD,70,2014-02-25
Community Based Services,Supplies and Services,Comms & Computing,148008575,5,201311,VIRGIN MEDIA PAYMENTS LTD,70,2014-02-25
Community Based Services,Third Party Payments,Third Party Payments,41052313,1,201311,EDUTAINMENT BY DON SWEENEY,3200.00,2014-02-12
Community Based Services,Transport,Public Transport and Taxi Fares,148008016,17,201311,CLICK TRAVEL LTD,115.12,2014-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,148008016,27,201311,CLICK TRAVEL LTD,60.46,2014-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,148008016,38,201311,CLICK TRAVEL LTD,115.12,2014-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,148008616,42,201311,CLICK TRAVEL LTD,115.12,2014-02-27
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",41053202,1,201311,J BROWN T/A JB CONSULTANCY,4000.00,2014-02-12
Community Based Services,Supplies and Services,Advertising,41051493,1,201311,PARTNERSHIP MEDIA GROUP LTD T/A GOVNET COMMUNICATI,355,2014-02-03
Community Based Services,Supplies and Services,Advertising,41054622,1,201311,SOUTH TYNESIDE NHS FOUNDATION TRUST,10000.00,2014-02-20
Community Based Services,Supplies and Services,Advertising,41055063,1,201311,COUNTY DURHAM AND DARLINGTON NHS FT,3821.00,2014-02-21
Community Based Services,Third Party Payments,Third Party Payments,41052253,1,201311,CITY OF SUNDERLAND,14842.00,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,41054138,1,201311,SOUTH TYNESIDE MBC,14842.00,2014-02-20
Community Based Services,Third Party Payments,Third Party Payments,41051606,1,201311,GATESHEAD COLLEGE,12400.00,2014-02-03
Community Based Services,Third Party Payments,Third Party Payments,41056290,1,201311,CITY HOSPITALS SUNDERLAND FOUNDATION NHS TRUST,11035.00,2014-02-28
Community Based Services,Third Party Payments,Third Party Payments,41053224,1,201311,GATESHEAD HEALTH NHS TRUST,5000.00,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,41052870,1,201311,CYCLE TREX LTD,2538.00,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,147003985,1,201311,BOOTS THE CHEMIST LTD,1082.76,2014-02-17
Community Based Services,Third Party Payments,Third Party Payments,41051652,1,201311,PUBLIC HEALTH ENGLAND,1503.60,2014-02-03
Community Based Services,Third Party Payments,Third Party Payments,147003829,1,201311,TEAMS MEDICAL PRACTICE,18670.20,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003836,1,201311,BOOTS THE CHEMIST LTD,436.05,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003840,1,201311,CENTRECHEM,639.54,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003868,1,201311,BOOTS THE CHEMIST LTD,831.6,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003869,1,201311,BOOTS THE CHEMIST LTD,671.76,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003871,1,201311,BOOTS THE CHEMIST LTD,680.4,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003878,1,201311,CO-OP PHARMACY,941.76,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003880,1,201311,CO-OP PHARMACY,645.84,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003883,1,201311,K & A PHARMACY,719.28,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003884,1,201311,L ROWLAND & CO RETAIL LTD,1054.08,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003886,1,201311,LLOYDS PHARMACY,898.56,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003887,1,201311,LLOYDS PHARMACY,758.16,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003889,1,201311,LLOYDS PHARMACY,915.84,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003897,1,201311,MD & AG BURDON LTD T/A WHICKHAM PHARMACY,1110.24,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,147003898,1,201311,WHITWORTH CHEMISTS,712.8,2014-02-13
Community Based Services,Third Party Payments,Third Party Payments,41053195,1,201311,GATESHEAD HEALTH NHS TRUST,3940.00,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,41053140,1,201311,TYNESIDE CYRENIANS,32596.00,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,41053088,1,201311,THE HUNTERCOMBE GROUP,8422.31,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,41053105,1,201311,THE HUNTERCOMBE GROUP,8422.31,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,41054958,1,201311,NECA SERVICES LTD,23913.75,2014-02-21
Community Based Services,Third Party Payments,Third Party Payments,147003777,1,201311,WHICKHAM COTTAGE MEDICAL CENTRE,437.5,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,147003779,1,201311,THE CROFT SURGERY,910.5,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,147003800,1,201311,LLOYDS PHARMACY,663.5,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,147003803,1,201311,FAIRMAN CHEMISTS LTD T/A NUMARK PHARMACY,525,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,147003805,1,201311,L ROWLAND & CO RETAIL LTD,637,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,41054629,1,201311,COUNTY DURHAM AND DARLINGTON NHS FT,15778.77,2014-02-20
Community Based Services,Third Party Payments,Third Party Payments,147004208,1,201311,ASDA STORES LTD,510.15,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004209,1,201311,ASHCHEM,494.3,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004210,1,201311,BOOTS THE CHEMIST LTD,1256.87,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004214,1,201311,FAIRMAN CHEMISTS LTD T/A NUMARK PHARMACY,770.52,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004215,1,201311,G FURNESS LTD,721.96,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004216,1,201311,K & A PHARMACY,1193.03,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004217,1,201311,LLOYDS PHARMACY,422.87,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004218,1,201311,LLOYDS PHARMACY,756.69,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004219,1,201311,LLOYDS PHARMACY,1067.94,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004221,1,201311,LLOYDS PHARMACY,610.46,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004226,1,201311,L ROWLAND & CO RETAIL LTD,1585.46,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004227,1,201311,L ROWLAND & CO RETAIL LTD,664.41,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004229,1,201311,TESCO STORES LTD,599.8,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004231,1,201311,CO-OP PHARMACY,5641.78,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004232,1,201311,CO-OP PHARMACY,521.9,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004234,1,201311,WHITWORTH CHEMISTS,3389.98,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004236,1,201311,BOOTS THE CHEMIST LTD,572.97,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004237,1,201311,BOOTS THE CHEMIST LTD,503.27,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004238,1,201311,BOOTS THE CHEMIST LTD,1081.80,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004239,1,201311,BOOTS THE CHEMIST LTD,5565.52,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,147004240,1,201311,CO-OP PHARMACY,1599.07,2014-02-27
Community Based Services,Third Party Payments,Third Party Payments,41052766,1,201311,CLOUD DATA SERVICE,2496.00,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,41053115,1,201311,YOUR VOICE COUNTS,1006.11,2014-02-12
Community Based Services,Third Party Payments,Third Party Payments,60020215,141,201311,COMMUNITY INTEGRATED CARE,9434.84,2014-02-26
Community Based Services,Third Party Payments,Third Party Payments,60020215,261,201311,KEIRO LTD,4800.00,2014-02-26
